method,algo,problem,lambda,mu-lambda_ratio,sigma0,alpha_mu,rescale_sigma0,BestSol_mean,BestSol_std
SOBOL,CMA,Problem13,567.1192,0.6350678,0.658578,3.291623,0.8077258,2096849.4536815793,250868.24430646512
SOBOL,CMA,Problem13,570.2486,0.374523,1.570611,3.540586,0.42232,2035265.8991955915,291487.1107870404
SOBOL,CMA,Problem13,570.2486,0.374523,1.570611,3.709494,0.42232,2057052.9196665003,296979.9192060042
SOBOL,CMA,Problem13,570.2486,0.374523,1.570611,3.709494,0.4955418,2118421.3190622516,297729.5547956682
SOBOL,CMA,Problem13,570.2486,0.374523,1.743208,3.709494,0.42232,2110713.9688745607,297856.62254639476
SOBOL,CMA,Problem13,570.2486,0.476686,1.570611,3.709494,0.42232,1960696.8251649754,341464.5796900131
SOBOL,CMA,Problem13,577.3783,0.3734658,1.156797,0.1380073,0.9916443,2160729.6464077304,301042.2832271762
SOBOL,CMA,Problem13,577.3783,0.3734658,1.156797,2.733483,0.3235379,2055832.8979251299,282702.8030655831
SOBOL,CMA,Problem13,577.3783,0.3734658,1.156797,2.733483,0.9916443,2093159.8945037003,289258.3969328774
SOBOL,CMA,Problem13,577.3783,0.3734658,1.355244,2.733483,0.9916443,2164440.399342156,316388.07993079675
SOBOL,CMA,Problem13,577.3783,0.7166674,1.156797,2.733483,0.9916443,2012701.0902484504,323974.86189756106
SOBOL,CMA,Problem13,580.1867,0.2131023,1.818921,0.4238751,0.4479749,2048265.1199751233,264220.5447730937
SOBOL,CMA,Problem13,580.1867,0.7655666,0.1179493,1.853363,0.9118586,2076862.2284867994,364575.59300390206
SOBOL,CMA,Problem13,586.4268,0.6771611,1.908712,0.7597425,0.7916798,2118309.5574944415,271218.0095862875
SOBOL,CMA,Problem13,586.4268,0.7275681,1.934426,0.6935107,0.4607264,2074215.3747080055,321693.9730867516
SOBOL,CMA,Problem13,592.3241,0.4257606,0.1682908,0.5911802,0.6120411,2079527.899493971,291947.6500318016
SOBOL,CMA,Problem13,592.3241,0.7447657,1.751218,0.6356682,0.6005934,2070445.9822313858,313526.007823799
SOBOL,CMA,Problem13,596.8431,0.137078,0.2202601,1.756647,0.7658164,2059467.9538851725,210752.0190096151
SOBOL,CMA,Problem13,596.8431,0.267348,1.338242,3.237968,0.3946726,2042122.0786249926,272604.66273847
SOBOL,CMA,Problem13,603.4692,0.6216504,0.6415154,0.8521321,0.2712096,2120821.374499642,280502.6447830021
SOBOL,CMA,Problem13,603.4692,0.6216504,0.6415154,0.8521321,0.5524414,2075841.1772673733,253998.74202075807
SOBOL,CMA,Problem13,603.4692,0.6216504,0.6415154,1.142132,0.5524414,2009247.8651115592,366754.73544999765
SOBOL,CMA,Problem13,603.4692,0.6216504,1.787844,0.8521321,0.5524414,2079389.928052758,309631.2715146655
SOBOL,CMA,Problem13,603.4692,0.8661077,0.6415154,0.8521321,0.5524414,2141784.8534702,319322.7221945578
SOBOL,CMA,Problem13,608.4427,0.6937006,1.679747,1.220437,0.5699418,2108878.2361501693,319588.3978983512
SOBOL,CMA,Problem13,608.4427,0.7798731,1.601233,0.9345553,0.2411192,2084503.313235134,329215.9805831154
SOBOL,CMA,Problem13,609.5582,0.3808564,1.755549,0.4844501,0.4054765,2107289.361225769,337926.96872141503
SOBOL,CMA,Problem13,609.5582,0.5191281,1.138874,3.522454,0.2371649,2127667.5241306573,327447.8832435807
SOBOL,CMA,Problem13,618.0534,0.3063276,0.1324072,2.957911,0.5152148,1959009.0055320195,314082.7579697752
SOBOL,CMA,Problem13,618.0534,0.7584183,1.382332,3.444638,0.1527536,2109587.7110338723,278435.24821706174
SOBOL,CMA,Problem13,623.1757,0.4203812,1.238203,3.754159,0.7468077,2069833.434657949,339209.239443185
SOBOL,CMA,Problem13,623.1757,0.459183,1.807521,2.85826,0.4394948,2054393.1917930548,321494.12347278214
SOBOL,CMA,Problem13,625.1976,0.4974183,1.560251,1.954859,0.3397075,2143581.1587737026,325349.51753219246
SOBOL,CMA,Problem13,625.1976,0.6017831,0.7835226,1.954859,0.3397075,2222946.7158852806,316669.7603513188
SOBOL,CMA,Problem13,625.1976,0.6017831,1.560251,0.3071612,0.3397075,2084544.4487859313,325220.36665581015
SOBOL,CMA,Problem13,625.1976,0.6017831,1.560251,1.954859,0.3397075,2140001.1696587554,270737.4833127042
SOBOL,CMA,Problem13,625.1976,0.6017831,1.560251,1.954859,0.6491213,2072181.721352352,293146.62066936004
SOBOL,CMA,Problem13,632.2547,0.5066515,0.9875035,0.649448,0.2136786,2083702.0074047677,375880.02823757177
SOBOL,CMA,Problem13,632.2547,0.7253606,0.8117311,2.897916,0.3863149,2094794.0004454216,290157.4688640854
SOBOL,CMA,Problem13,636.7185,0.1724478,0.8485379,3.326492,0.2868852,2009200.3496037896,264658.37848737097
SOBOL,CMA,Problem13,636.7185,0.6723116,0.8485379,0.2393473,0.2868852,2185202.7288772105,301358.7782396533
SOBOL,CMA,Problem13,636.7185,0.6723116,0.8485379,3.326492,0.1444047,2156411.953975814,304931.0383609894
SOBOL,CMA,Problem13,636.7185,0.6723116,0.8485379,3.326492,0.2868852,2149529.7472681594,266816.08717980236
SOBOL,CMA,Problem13,636.7185,0.6723116,1.227789,3.326492,0.2868852,2146978.116780344,247025.31100105433
SOBOL,CMA,Problem13,64.391,0.150485,0.570866,2.90903,0.977074,2139316.7561630444,283515.74942199583
SOBOL,CMA,Problem13,64.391,0.54182,0.830563,3.4602,0.06544,2105494.4694040176,321011.09830284247
SOBOL,CMA,Problem13,640.0953,0.7663354,0.8935326,1.434887,0.705471,2143558.8134688507,274019.4526367399
SOBOL,CMA,Problem13,640.0953,0.9481863,0.6168146,0.4524873,0.3729472,2158349.3998830537,333664.1595984354
SOBOL,CMA,Problem13,644.5536,0.8000291,1.01043,1.96878,0.5329894,2100372.606835133,311838.1815629734
SOBOL,CMA,Problem13,644.5536,0.8369596,1.389618,1.792672,0.5443055,2166881.749625756,339625.6320426037
SOBOL,CMA,Problem13,651.9025,0.3976596,0.9306573,2.522117,0.5007956,2053492.6892912341,327536.32938322844
SOBOL,CMA,Problem13,651.9025,0.4487492,1.45775,2.51183,0.8818654,2143432.955977568,306381.6424642583
SOBOL,CMA,Problem13,654.9358,0.5351609,0.8323326,2.450313,0.8331874,2148473.1971166055,291808.50206046336
SOBOL,CMA,Problem13,654.9358,0.8154487,0.9110998,2.68698,0.5644615,2102673.8288585925,352421.2668049306
SOBOL,CMA,Problem13,662.3853,0.1029607,0.3211242,1.56737,0.6653095,2124676.599081921,256718.15076986898
SOBOL,CMA,Problem13,662.3853,0.9340523,0.3211242,1.56737,0.292254,2099309.366904452,240973.93576802377
SOBOL,CMA,Problem13,662.3853,0.9340523,0.3211242,1.56737,0.6653095,2130487.5123913605,315179.2294709718
SOBOL,CMA,Problem13,662.3853,0.9340523,0.3211242,1.738251,0.6653095,1972745.553479788,250891.31931508178
SOBOL,CMA,Problem13,662.3853,0.9340523,1.182911,1.56737,0.6653095,2005047.180814722,261252.26698163428
SOBOL,CMA,Problem13,663.6579,0.1504847,0.830563,3.460197,0.06544,2207716.4475873397,345473.1693256719
SOBOL,CMA,Problem13,663.6579,0.5418197,0.5708663,3.460197,0.06544,2047389.1100386146,285388.40835980733
SOBOL,CMA,Problem13,663.6579,0.5418197,0.830563,2.909032,0.06544,2213678.5588546772,368848.0198803737
SOBOL,CMA,Problem13,663.6579,0.5418197,0.830563,3.460197,0.06544,2127078.7990882127,318704.0459223317
SOBOL,CMA,Problem13,663.6579,0.5418197,0.830563,3.460197,0.977074,2122347.3754977407,295278.36965776683
SOBOL,CMA,Problem13,671.37,0.3968368,0.6316843,3.939827,0.1088956,2098299.943684404,278910.8056435285
SOBOL,CMA,Problem13,671.37,0.9862196,1.152388,0.3801557,0.7517646,2166843.9915908407,257377.10235990587
SOBOL,CMA,Problem13,673.3301,0.6554033,0.3542167,3.802444,0.3422663,2191976.521058291,274168.7250956431
SOBOL,CMA,Problem13,673.3301,0.6683287,0.3668464,3.990456,0.1724182,2079169.0281962415,292271.02625784173
SOBOL,CMA,Problem13,68.9175,0.407094,0.486071,2.70654,0.524744,2076998.4017793986,274980.6729823372
SOBOL,CMA,Problem13,68.9175,0.751505,0.146082,2.96649,0.0922915,2096432.1479609334,258721.4624725801
SOBOL,CMA,Problem13,683.0787,0.1724478,1.227789,0.2393473,0.1444047,2096728.0264985573,305555.21170330275
SOBOL,CMA,Problem13,683.0787,0.6723116,0.8485379,3.326492,0.2868852,2119216.2863410492,364073.4214836528
SOBOL,CMA,Problem13,688.0437,0.116046,0.3941034,0.7643004,0.1165783,2155516.95979332,210812.24048147595
SOBOL,CMA,Problem13,688.0437,0.116046,0.3941034,0.7643004,0.4936286,2161794.455402251,260129.53622987846
SOBOL,CMA,Problem13,688.0437,0.116046,0.3941034,2.028409,0.1165783,2068132.5449266853,237211.48603910542
SOBOL,CMA,Problem13,688.0437,0.116046,1.512283,0.7643004,0.1165783,2137499.6250068415,285072.4288973914
SOBOL,CMA,Problem13,688.0437,0.2521854,0.3941034,0.7643004,0.1165783,2073083.1941041483,287216.81143443595
SOBOL,CMA,Problem13,691.7862,0.8000291,1.01043,1.792672,0.5329894,2121964.079372589,282765.264597762
SOBOL,CMA,Problem13,691.7862,0.8000291,1.01043,1.96878,0.5329894,2144255.9742115177,314432.3696272777
SOBOL,CMA,Problem13,691.7862,0.8000291,1.01043,1.96878,0.5443055,2151509.611393599,311369.0653979992
SOBOL,CMA,Problem13,691.7862,0.8000291,1.389618,1.96878,0.5329894,2128776.2672924087,335657.6891144759
SOBOL,CMA,Problem13,691.7862,0.8369596,1.01043,1.96878,0.5329894,2089857.9106292673,313410.604710863
SOBOL,CMA,Problem13,697.7647,0.5351609,0.8323326,2.450313,0.5644615,2042047.4472748335,326608.9405585331
SOBOL,CMA,Problem13,697.7647,0.5351609,0.8323326,2.450313,0.8331874,2087047.994767295,311633.85600847926
SOBOL,CMA,Problem13,697.7647,0.5351609,0.8323326,2.68698,0.8331874,2172186.1087434427,264158.6800879143
SOBOL,CMA,Problem13,697.7647,0.5351609,0.9110998,2.450313,0.8331874,2113098.015861253,324948.29805762717
SOBOL,CMA,Problem13,697.7647,0.8154487,0.8323326,2.450313,0.8331874,2046474.2069993732,320236.0510467035
SOBOL,CMA,Problem13,699.6566,0.4666358,0.9362349,2.137308,0.1990447,2093088.1664915807,279181.32002250786
SOBOL,CMA,Problem13,699.6566,0.4666358,1.063419,1.034291,0.1990447,2147246.8154760455,315009.50164229085
SOBOL,CMA,Problem13,699.6566,0.4666358,1.063419,2.137308,0.1990447,2186285.7576700007,297190.06712235394
SOBOL,CMA,Problem13,699.6566,0.4666358,1.063419,2.137308,0.4802977,2069796.7869081087,307088.3058131515
SOBOL,CMA,Problem13,699.6566,0.7794783,1.063419,2.137308,0.1990447,2082911.933567436,354528.83932020515
SOBOL,CMA,Problem13,70.3698,0.187726,0.957393,2.22325,0.9598,2086376.7005833618,279453.029070491
SOBOL,CMA,Problem13,70.3698,0.612982,0.64117,1.45095,0.157518,2006599.5206686505,292527.3404218977
SOBOL,CMA,Problem13,703.2708,0.2088238,0.8826737,1.06387,0.7702922,2100970.910140567,307222.2524333017
SOBOL,CMA,Problem13,703.2708,0.2088238,0.8826737,1.06387,0.9323399,2030423.537529809,355991.9163686537
SOBOL,CMA,Problem13,703.2708,0.2088238,0.8826737,1.877883,0.7702922,2070543.0279622509,311621.2915126422
SOBOL,CMA,Problem13,703.2708,0.2088238,1.523545,1.06387,0.7702922,2059400.2742660544,324899.8452375114
SOBOL,CMA,Problem13,703.2708,0.2577423,0.8826737,1.06387,0.7702922,2143661.6352291508,316565.0031245685
SOBOL,CMA,Problem13,708.7166,0.3610172,1.616849,3.963476,0.923554,2050774.3076466448,301771.56350898114
SOBOL,CMA,Problem13,708.7166,0.5726816,1.245173,0.5770822,0.8452756,2080409.5730086965,308720.27487205085
SOBOL,CMA,Problem13,713.1844,0.6050349,1.460603,0.1491895,0.2681389,2044892.0230262133,254714.43229205144
SOBOL,CMA,Problem13,713.1844,0.6050349,1.988651,0.1491895,0.01993331,2073499.2034488334,277001.9339762951
SOBOL,CMA,Problem13,713.1844,0.6050349,1.988651,0.1491895,0.2681389,1995548.605498793,316206.31594834913
SOBOL,CMA,Problem13,713.1844,0.6050349,1.988651,3.722697,0.2681389,2056085.7115043332,303047.35762907536
SOBOL,CMA,Problem13,713.1844,0.8879965,1.988651,0.1491895,0.2681389,2119302.5635519866,262921.71104951994
SOBOL,CMA,Problem13,722.6966,0.2556997,0.8209189,3.766268,0.3546772,2212800.913664734,266211.2200538962
SOBOL,CMA,Problem13,722.6966,0.7151573,0.6723832,3.271306,0.860551,2075972.017906971,268701.3173149849
SOBOL,CMA,Problem13,725.1555,0.2039851,0.4468488,0.619794,0.0647052,2044757.2313382716,222601.29230470932
SOBOL,CMA,Problem13,725.1555,0.2039851,1.854477,0.619794,0.0647052,2210377.071863514,269620.5465396103
SOBOL,CMA,Problem13,725.1555,0.2039851,1.854477,0.619794,0.7340506,2129669.89283534,318494.30404774385
SOBOL,CMA,Problem13,725.1555,0.2039851,1.854477,2.153041,0.0647052,2082788.271288406,324276.9771608994
SOBOL,CMA,Problem13,725.1555,0.3873459,1.854477,0.619794,0.0647052,2079243.0543074037,313651.99446008255
SOBOL,CMA,Problem13,730.6666,0.6216504,0.6415154,0.8521321,0.5524414,2172836.33346516,348319.00691273226
SOBOL,CMA,Problem13,730.6666,0.8661077,1.787844,1.142132,0.2712096,2052498.3161342745,238406.7528787546
SOBOL,CMA,Problem13,736.511,0.109627,0.2915585,1.30894,0.5937159,2069090.3331555245,298957.7407632091
SOBOL,CMA,Problem13,736.511,0.9314541,0.7607287,2.162199,0.6410377,2080126.198968746,302647.9184432187
SOBOL,CMA,Problem13,739.1379,0.168241,1.302192,2.491875,0.8995444,2112247.5299857873,284548.01818273123
SOBOL,CMA,Problem13,739.1379,0.5493228,1.266547,0.08897809,0.9677873,2127137.6520758653,265832.95603209187
SOBOL,CMA,Problem13,744.263,0.5973859,1.0247,2.277104,0.4786614,2048400.8933418298,265768.2895523465
SOBOL,CMA,Problem13,744.263,0.9384701,0.3433241,2.277104,0.4786614,2007494.3092881383,386974.83291052625
SOBOL,CMA,Problem13,744.263,0.9384701,1.0247,1.628855,0.4786614,2042217.6018559788,297749.0268103421
SOBOL,CMA,Problem13,744.263,0.9384701,1.0247,2.277104,0.4786614,2036066.0931682915,276626.88980345195
SOBOL,CMA,Problem13,744.263,0.9384701,1.0247,2.277104,0.8436551,2129682.5507380115,364625.8367982253
SOBOL,CMA,Problem13,75.4114,0.655403,0.366846,3.99046,0.172418,2092555.2469504988,290254.5110651915
SOBOL,CMA,Problem13,75.4114,0.668329,0.354217,3.99046,0.172418,2011867.2888731114,341377.7227951492
SOBOL,CMA,Problem13,75.4114,0.668329,0.366846,3.80244,0.172418,2103566.506191405,269656.35005173966
SOBOL,CMA,Problem13,75.4114,0.668329,0.366846,3.99046,0.172418,1970356.4802327761,340706.1984940964
SOBOL,CMA,Problem13,75.4114,0.668329,0.366846,3.99046,0.342266,2154827.6176927765,292877.4660929575
SOBOL,CMA,Problem13,750.3763,0.183472,0.3172176,1.518078,0.2565098,2050964.4895828383,345395.8675279057
SOBOL,CMA,Problem13,750.3763,0.6959702,0.3172176,1.202582,0.2565098,2082167.7042144842,338411.5507527978
SOBOL,CMA,Problem13,750.3763,0.6959702,0.3172176,1.518078,0.2464895,2015216.9907652608,262378.3882575093
SOBOL,CMA,Problem13,750.3763,0.6959702,0.3172176,1.518078,0.2565098,2140048.4344294025,232000.98438558046
SOBOL,CMA,Problem13,750.3763,0.6959702,1.821929,1.518078,0.2565098,2108007.3606790416,298697.04035579873
SOBOL,CMA,Problem13,754.1125,0.3327259,0.5507068,0.2814198,0.8077258,2184376.9614232224,380939.23128962645
SOBOL,CMA,Problem13,754.1125,0.6350678,0.658578,3.291623,0.5090141,2100952.9450981887,270585.7685244817
SOBOL,CMA,Problem13,758.5025,0.116046,0.3941034,0.7643004,0.1165783,2162003.402624245,337076.20611124055
SOBOL,CMA,Problem13,758.5025,0.2521854,1.512283,2.028409,0.4936286,2131478.222453392,289161.65708762174
SOBOL,CMA,Problem13,766.0141,0.1443256,0.6664411,0.9619669,0.9865733,2046681.1410783764,334725.1051443944
SOBOL,CMA,Problem13,766.0141,0.1443256,0.6664411,3.365832,0.869049,2191921.8192981416,307991.8064056602
SOBOL,CMA,Problem13,766.0141,0.1443256,0.6664411,3.365832,0.9865733,2042047.6085780377,269616.08946200577
SOBOL,CMA,Problem13,766.0141,0.1443256,1.670445,3.365832,0.9865733,2094121.097465916,276073.3851073278
SOBOL,CMA,Problem13,766.0141,0.8700361,0.6664411,3.365832,0.9865733,2037051.4836638344,289501.1177007935
SOBOL,CMA,Problem13,769.2443,0.6634858,1.621441,1.712136,0.8249475,2077011.7845840296,342278.2073157526
SOBOL,CMA,Problem13,769.2443,0.8274297,1.700421,0.1723867,0.4419091,2080189.4389537382,294773.19441308215
SOBOL,CMA,Problem13,775.6744,0.2396349,1.538599,1.648676,0.3573536,2134938.856009487,349471.74140513525
SOBOL,CMA,Problem13,775.6744,0.4814642,1.505441,1.814568,0.528049,2081083.1962284532,373983.37510331784
SOBOL,CMA,Problem13,780.628,0.6846471,0.9679525,0.3593081,0.2954628,2056906.28266168,268024.07315007463
SOBOL,CMA,Problem13,780.628,0.8240209,1.290417,1.162985,0.1610073,2146269.426585379,346476.8416529524
SOBOL,CMA,Problem13,784.8642,0.8642743,1.495428,0.8253996,0.005856896,2089830.1485915664,219957.7530193365
SOBOL,CMA,Problem13,784.8642,0.8642743,1.495428,0.8253996,0.1214221,2108209.967933216,343244.1889466256
SOBOL,CMA,Problem13,784.8642,0.8642743,1.495428,2.281818,0.1214221,2123612.4174964754,342175.6289960093
SOBOL,CMA,Problem13,784.8642,0.8642743,1.891857,0.8253996,0.1214221,2054187.3963889456,312245.5102798382
SOBOL,CMA,Problem13,784.8642,0.9975273,1.495428,0.8253996,0.1214221,2107104.776572497,266596.98892929783
SOBOL,CMA,Problem13,787.9517,0.3532602,1.012649,0.4691376,0.9181676,2060482.4822589199,357675.29306990217
SOBOL,CMA,Problem13,787.9517,0.3532602,1.183279,0.3776788,0.9181676,2095118.4561328446,268419.5334153096
SOBOL,CMA,Problem13,787.9517,0.3532602,1.183279,0.4691376,0.08585129,2086110.4269328825,272336.84978861094
SOBOL,CMA,Problem13,787.9517,0.3532602,1.183279,0.4691376,0.9181676,2082195.9016992913,317309.5322257658
SOBOL,CMA,Problem13,787.9517,0.8777412,1.183279,0.4691376,0.9181676,2064769.9896631064,353460.5059331382
SOBOL,CMA,Problem13,793.7172,0.4379301,0.8733716,3.642634,0.2002405,2036989.0206193111,313464.41774249554
SOBOL,CMA,Problem13,793.7172,0.8326205,0.8674117,0.9913926,0.7206558,2060400.5624596348,282232.3105760845
SOBOL,CMA,Problem13,800.5097,0.3514377,1.792935,2.836022,0.5766233,2132141.22412757,270695.97163586546
SOBOL,CMA,Problem13,800.5097,0.4864865,0.4790598,2.341358,0.09969904,2047078.0189347188,322127.2513358569
SOBOL,CMA,Problem13,802.5825,0.2750229,0.4940148,3.672865,0.1788039,2057654.746795395,284862.6544960287
SOBOL,CMA,Problem13,802.5825,0.454861,0.4111236,1.880605,0.8896988,2117688.8084454606,301785.09374442446
SOBOL,CMA,Problem13,811.5228,0.8069678,0.9239389,1.264553,0.2501522,2097812.009210094,297362.6139782772
SOBOL,CMA,Problem13,811.5228,0.8540316,0.747434,1.264553,0.2501522,2019545.9016964913,299967.79653779505
SOBOL,CMA,Problem13,811.5228,0.8540316,0.9239389,1.264553,0.2501522,2118561.358545432,334387.7473923416
SOBOL,CMA,Problem13,811.5228,0.8540316,0.9239389,1.264553,0.3295296,2109469.4323688317,304331.5701839562
SOBOL,CMA,Problem13,811.5228,0.8540316,0.9239389,3.48819,0.2501522,2196482.753263345,266503.03046840127
SOBOL,CMA,Problem13,812.5152,0.2479912,0.3061954,2.190678,0.9411273,2173698.906509766,269991.4235343893
SOBOL,CMA,Problem13,812.5152,0.2479912,1.106507,2.190678,0.8255687,2075317.7048580686,322190.9117409664
SOBOL,CMA,Problem13,812.5152,0.2479912,1.106507,2.190678,0.9411273,2060485.7779208452,363214.22679870634
SOBOL,CMA,Problem13,812.5152,0.2479912,1.106507,2.616649,0.9411273,2108052.2994376933,284540.9517529864
SOBOL,CMA,Problem13,812.5152,0.6484512,1.106507,2.190678,0.9411273,2229059.230856958,304770.20942423894
SOBOL,CMA,Problem13,818.1578,0.2896884,1.441908,0.184114,0.7605842,2076782.859236167,292239.7152653031
SOBOL,CMA,Problem13,818.1578,0.2896884,1.441908,0.7094493,0.3995408,2062881.2718312137,349509.92055428063
SOBOL,CMA,Problem13,818.1578,0.2896884,1.441908,0.7094493,0.7605842,2079472.9690285479,319371.4259358377
SOBOL,CMA,Problem13,818.1578,0.2896884,1.901408,0.7094493,0.7605842,2120369.252700198,223644.65487855475
SOBOL,CMA,Problem13,818.1578,0.8505244,1.441908,0.7094493,0.7605842,2174008.370118181,354145.1195665544
SOBOL,CMA,Problem13,82.0943,0.556354,0.433576,0.0356491,0.0346927,2066196.5541306688,295156.53545432596
SOBOL,CMA,Problem13,82.0943,0.556354,1.1126,0.0356491,0.0346927,2119418.9320104155,341124.1418317475
SOBOL,CMA,Problem13,82.0943,0.556354,1.1126,0.0356491,0.281006,2186944.3616064037,260164.7401636765
SOBOL,CMA,Problem13,82.0943,0.556354,1.1126,1.37719,0.0346927,2047656.0817471119,312380.57148272585
SOBOL,CMA,Problem13,82.0943,0.96939,1.1126,0.0356491,0.0346927,2108079.5050276387,301405.7476387371
SOBOL,CMA,Problem13,822.9642,0.9166577,0.3610924,2.050185,0.3302859,2121752.1939849164,272049.08568113396
SOBOL,CMA,Problem13,822.9642,0.9622031,0.8559236,2.740937,0.3481797,2108957.2330285627,339617.46756453055
SOBOL,CMA,Problem13,827.0906,0.4299262,0.212421,3.851011,0.2085085,2087457.7275875832,287120.51620404277
SOBOL,CMA,Problem13,827.0906,0.4299262,0.5807634,2.561691,0.2085085,2128663.1151503245,331147.24007264926
SOBOL,CMA,Problem13,827.0906,0.4299262,0.5807634,3.851011,0.2085085,2118283.218368322,292024.1343777428
SOBOL,CMA,Problem13,827.0906,0.4299262,0.5807634,3.851011,0.9649417,2090781.95971488,256260.3419992239
SOBOL,CMA,Problem13,827.0906,0.6408129,0.5807634,3.851011,0.2085085,2139798.278181092,295948.43821942597
SOBOL,CMA,Problem13,831.7946,0.1661113,1.472889,3.600299,0.2280484,2104426.995804971,330998.5897972766
SOBOL,CMA,Problem13,831.7946,0.1943507,1.045587,3.035894,0.9977116,2089906.2261912727,274686.6456987008
SOBOL,CMA,Problem13,838.5781,0.2039851,1.854477,0.619794,0.0647052,1969505.2884947394,266945.4579888288
SOBOL,CMA,Problem13,838.5781,0.3873459,0.4468488,2.153041,0.7340506,2045553.2460757222,273619.3816673102
SOBOL,CMA,Problem13,84.561,0.239635,1.50544,1.64868,0.357354,2042263.4405171988,318301.44953765295
