method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,mode,neighbour,GD,IGD,HV
MorrisLHS,MOEAD,IDTLZ2,3,84.85938,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.003538130448721133,0.005691357255644886,0.01405242100342535
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,155.9617,0.4958842,139.5819,3.133505,0.2319326,0.005241579188093451,0.01295154967849017,0.015129016162613867
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.4958842,120.3171,3.133505,0.2319326,0.00527748859863027,0.006376687446406459,0.012560736811786226
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,2.344664,0.2319326,0.005888443752672144,0.009623172189564806,0.020484407429014296
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.1954437,0.005640490424392106,0.00835528031139364,0.016821223391113697
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.005728074331875693,0.011223729724188017,0.022295179877257126
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.9575057,139.5819,3.133505,0.2319326,0.00554244251557628,0.006592414225355212,0.012289922295546023
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.9112068,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.005474179348112729,0.005431906810386259,0.014003192408118882
MorrisLHS,MOEAD,IDTLZ2,3,890.8983,0.8903467,152.6355,0.4552342,47.4252,2.690735,0.3519146,0.004824086572837246,0.00867656138903423,0.009228387311976106
MorrisLHS,MOEAD,IDTLZ2,3,913.7694,0.801351,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.004897286521773201,0.009669645256405303,0.008579177962848163
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,164.539,0.1036689,55.96294,2.778863,0.2857926,0.006722479188897163,0.013553928522161736,0.015040305948965618
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.006342270653766848,0.011874662028545022,0.016398228092920606
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.1036689,55.96294,2.778863,0.4600883,0.006411404535780329,0.012815464632219945,0.018744034469653646
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.1036689,55.96294,3.539985,0.2857926,0.007497769945752319,0.00994302783639609,0.019495831532916168
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.1036689,74.22139,2.778863,0.2857926,0.0069894061120841355,0.013754212920181986,0.01728205566988817
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.4007259,55.96294,2.778863,0.2857926,0.0065256249497882895,0.011963078316058876,0.016406424113503067
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.3683908,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.0057320381854272,0.01185646123479317,0.022038434899742897
MorrisLHS,MOEAD,IDTLZ2,3,966.8445,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.004863993647563258,0.008515183933950345,0.009393621074060299
MorrisLHS,MOEAD,IDTLZ2,3,979.8442,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.004803324921369724,0.005440948624426957,0.007941904192122916
MorrisLHS,MOEAD,WFG3,3,101.404,0.7490828,152.6355,0.4552342,47.4252,2.690735,0.3519146,0.05693819858745155,0.0740805240067984,0.032815485175259514
MorrisLHS,MOEAD,WFG3,3,101.404,0.8903467,152.6355,0.4552342,189.2882,2.690735,0.3519146,0.0472063772735024,0.08626258057129864,0.033979840616202135
MorrisLHS,MOEAD,WFG3,3,101.404,0.8903467,152.6355,0.4552342,47.4252,2.690735,0.3519146,0.04971821437953234,0.0940313167090884,0.03925934465185791
MorrisLHS,MOEAD,WFG3,3,101.404,0.8903467,152.6355,0.4552342,47.4252,2.690735,0.3845033,0.048289384177334846,0.07400240449698202,0.0316454289253356
MorrisLHS,MOEAD,WFG3,3,101.404,0.8903467,152.6355,0.4552342,47.4252,3.008278,0.3519146,0.046513916688994954,0.06518625696053401,0.026886944609056922
MorrisLHS,MOEAD,WFG3,3,101.404,0.8903467,152.6355,0.5970992,47.4252,2.690735,0.3519146,0.055012943359476006,0.08405898829682718,0.03762858568710689
MorrisLHS,MOEAD,WFG3,3,101.404,0.8903467,169.5434,0.4552342,47.4252,2.690735,0.3519146,0.04788252354386517,0.08535021017967123,0.03785691425654294
MorrisLHS,MOEAD,WFG3,3,124.3241,0.5896376,39.11428,0.4787832,113.9253,1.778333,0.4820522,0.073523562195393,0.06611401639885792,0.03130765794758562
MorrisLHS,MOEAD,WFG3,3,153.156,0.5292019,101.9099,0.7834421,6.737146,2.601006,0.4409254,0.05876421613660829,0.03144245856138386,0.013536895246978094
MorrisLHS,MOEAD,WFG3,3,183.6233,0.3942897,86.72777,0.2786548,176.6071,1.394732,0.4588277,0.07707287608639575,0.16262257308687939,0.023787013065380037
MorrisLHS,MOEAD,WFG3,3,198.6519,0.6877692,80.92198,0.554675,14.62436,3.342641,0.2065209,0.052111423580748654,0.04643680631099401,0.0202129023438574
MorrisLHS,MOEAD,WFG3,3,20.73078,0.8593933,143.5797,0.3874919,30.48725,1.191546,0.1338358,0.19670879206046968,0.18242975444542642,0.028013848153825092
MorrisLHS,MOEAD,WFG3,3,238.4127,0.3895079,148.9182,0.5819946,198.342,2.028916,0.4353941,0.05463004004826986,0.05973888453595282,0.02728785087377863
MorrisLHS,MOEAD,WFG3,3,252.4963,0.1280953,61.55616,0.6388573,169.0129,1.886807,0.4077759,0.05727272939425212,0.06297105159517027,0.026818872618619483
MorrisLHS,MOEAD,WFG3,3,252.4963,0.1280953,61.55616,0.6388573,169.0129,2.254612,0.2237167,0.059321215645688416,0.056670402233385556,0.02583854296322519
MorrisLHS,MOEAD,WFG3,3,252.4963,0.1280953,61.55616,0.6388573,169.0129,2.254612,0.4077759,0.058928150088496487,0.054760524916616496,0.023908643248194243
MorrisLHS,MOEAD,WFG3,3,252.4963,0.1280953,61.55616,0.6388573,64.13753,2.254612,0.4077759,0.06031567025766425,0.06695040425943623,0.028949540149432646
MorrisLHS,MOEAD,WFG3,3,252.4963,0.1280953,61.55616,0.8546648,169.0129,2.254612,0.4077759,0.05942415827428129,0.05181565633691816,0.023245247797304695
MorrisLHS,MOEAD,WFG3,3,252.4963,0.1280953,94.61412,0.6388573,169.0129,2.254612,0.4077759,0.055630799859876186,0.05181834996017325,0.021860217467499245
MorrisLHS,MOEAD,WFG3,3,252.4963,0.1635307,61.55616,0.6388573,169.0129,2.254612,0.4077759,0.056986445195280115,0.058998403344595114,0.02523108670334069
MorrisLHS,MOEAD,WFG3,3,282.4497,0.4303587,51.76325,0.1707912,128.4032,3.998668,0.1087684,0.052810685134763294,0.03796091350760351,0.016722927313294406
MorrisLHS,MOEAD,WFG3,3,282.4497,0.9492281,51.76325,0.1707912,128.4032,3.20606,0.1087684,0.04067665785996909,0.0497226082938112,0.022229930526338957
MorrisLHS,MOEAD,WFG3,3,282.4497,0.9492281,51.76325,0.1707912,128.4032,3.998668,0.1087684,0.04913153570444184,0.054087040536072356,0.025044820480267915
MorrisLHS,MOEAD,WFG3,3,282.4497,0.9492281,51.76325,0.1707912,128.4032,3.998668,0.2565197,0.045562699810224885,0.058545438567435,0.028100991085559662
MorrisLHS,MOEAD,WFG3,3,282.4497,0.9492281,51.76325,0.1707912,97.19297,3.998668,0.1087684,0.0481986360214097,0.05342267805648426,0.026055452647581908
MorrisLHS,MOEAD,WFG3,3,282.4497,0.9492281,51.76325,0.6752753,128.4032,3.998668,0.1087684,0.04829657936864335,0.05936897075107819,0.02752351200990918
MorrisLHS,MOEAD,WFG3,3,282.4497,0.9492281,75.75384,0.1707912,128.4032,3.998668,0.1087684,0.051626487616656586,0.05974949851386352,0.028532748570645045
MorrisLHS,MOEAD,WFG3,3,299.0085,0.6386742,18.4595,0.2895614,82.33785,3.692688,0.164128,0.04888262628305774,0.037528143233033155,0.01784470663531128
MorrisLHS,MOEAD,WFG3,3,299.0085,0.6545927,171.9932,0.2895614,82.33785,3.692688,0.164128,0.05082013633058487,0.0535405509059625,0.025269263297816966
MorrisLHS,MOEAD,WFG3,3,299.0085,0.6545927,18.4595,0.2895614,140.6756,3.692688,0.164128,0.05033744240454696,0.04895965057349098,0.022642377415065633
MorrisLHS,MOEAD,WFG3,3,299.0085,0.6545927,18.4595,0.2895614,82.33785,3.450676,0.164128,0.03825663559083676,0.060284017139085135,0.026154547922555827
MorrisLHS,MOEAD,WFG3,3,299.0085,0.6545927,18.4595,0.2895614,82.33785,3.692688,0.164128,0.05016534157334674,0.05106847682758882,0.02366743924294883
MorrisLHS,MOEAD,WFG3,3,299.0085,0.6545927,18.4595,0.2895614,82.33785,3.692688,0.2700121,0.0462877071265886,0.0613543429457574,0.029683371648463228
MorrisLHS,MOEAD,WFG3,3,299.0085,0.6545927,18.4595,0.324624,82.33785,3.692688,0.164128,0.05015734999265552,0.04465869129483641,0.02221165893835075
MorrisLHS,MOEAD,WFG3,3,320.2575,0.1869909,106.0052,0.3414263,135.558,1.633878,0.1764679,0.05203599063677345,0.058370572453708955,0.02541633990858015
MorrisLHS,MOEAD,WFG3,3,341.1115,0.5089104,46.47204,0.1275432,8.55797,2.891829,0.2650577,0.03558164300430385,0.05082794421072388,0.023331323328265395
MorrisLHS,MOEAD,WFG3,3,341.1115,0.5089104,46.47204,0.2380238,159.1056,2.891829,0.2650577,0.033421964895336664,0.06422367357068551,0.028935597734449064
MorrisLHS,MOEAD,WFG3,3,341.1115,0.5089104,46.47204,0.2380238,8.55797,2.49386,0.2650577,0.05336058057089062,0.04601586235179581,0.02075989493462692
MorrisLHS,MOEAD,WFG3,3,341.1115,0.5089104,46.47204,0.2380238,8.55797,2.891829,0.1453892,0.043064853750045574,0.05179925782645093,0.02299811415806565
MorrisLHS,MOEAD,WFG3,3,341.1115,0.5089104,46.47204,0.2380238,8.55797,2.891829,0.2650577,0.034445059121086044,0.04709314004874947,0.020319073188168026
MorrisLHS,MOEAD,WFG3,3,341.1115,0.5089104,69.26987,0.2380238,8.55797,2.891829,0.2650577,0.0360390661797955,0.05789006901128564,0.025073021568945395
MorrisLHS,MOEAD,WFG3,3,341.1115,0.5717419,46.47204,0.2380238,8.55797,2.891829,0.2650577,0.03623505561795717,0.04806676543592405,0.021502038706008295
MorrisLHS,MOEAD,WFG3,3,376.3067,0.6545927,18.4595,0.2895614,82.33785,3.692688,0.164128,0.045842930922810124,0.04825624322754754,0.022723547131521152
MorrisLHS,MOEAD,WFG3,3,408.0363,0.4703854,39.11428,0.4787832,113.9253,1.778333,0.4820522,0.04403304528866756,0.05453766068087667,0.025999579221614427
MorrisLHS,MOEAD,WFG3,3,408.0363,0.5896376,34.88164,0.4787832,113.9253,1.778333,0.4820522,0.04291279420474888,0.05443835722137987,0.025326869421040815
MorrisLHS,MOEAD,WFG3,3,408.0363,0.5896376,39.11428,0.4787832,113.9253,1.010841,0.4820522,0.055049170216542626,0.1303411127571821,0.0194699346627196
MorrisLHS,MOEAD,WFG3,3,408.0363,0.5896376,39.11428,0.4787832,113.9253,1.778333,0.3212328,0.04579700799834795,0.05696977210745058,0.02710968300665523
MorrisLHS,MOEAD,WFG3,3,408.0363,0.5896376,39.11428,0.4787832,113.9253,1.778333,0.4820522,0.04140298449833636,0.07201668639086482,0.03220544274865511
MorrisLHS,MOEAD,WFG3,3,408.0363,0.5896376,39.11428,0.4787832,68.30063,1.778333,0.4820522,0.043895775031253415,0.06411471634584674,0.029246634568787424
MorrisLHS,MOEAD,WFG3,3,408.0363,0.5896376,39.11428,0.9925902,113.9253,1.778333,0.4820522,0.04494893719116903,0.07492601429109849,0.03418506748045024
MorrisLHS,MOEAD,WFG3,3,427.3149,0.5089104,46.47204,0.2380238,8.55797,2.891829,0.2650577,0.035101942818918964,0.05294825160685491,0.022615999857949952
MorrisLHS,MOEAD,WFG3,3,444.0496,0.6877692,134.0323,0.554675,14.62436,3.342641,0.2065209,0.03643349766063531,0.04228734925134513,0.018637895509067994
MorrisLHS,MOEAD,WFG3,3,444.0496,0.6877692,80.92198,0.554675,14.62436,1.507432,0.2065209,0.04754531287478765,0.05034506959698548,0.023313128835437034
MorrisLHS,MOEAD,WFG3,3,444.0496,0.6877692,80.92198,0.554675,14.62436,3.342641,0.2065209,0.03434266817935393,0.06390825795238958,0.027326641927797334
MorrisLHS,MOEAD,WFG3,3,444.0496,0.6877692,80.92198,0.554675,14.62436,3.342641,0.4918794,0.03018824729618593,0.05384151373559357,0.023318834449271682
MorrisLHS,MOEAD,WFG3,3,444.0496,0.6877692,80.92198,0.554675,149.1337,3.342641,0.2065209,0.031628149130890924,0.05000880481891215,0.02295174999062647
MorrisLHS,MOEAD,WFG3,3,444.0496,0.6877692,80.92198,0.7211062,14.62436,3.342641,0.2065209,0.03691097678805807,0.04109626767793181,0.016792109886453112
MorrisLHS,MOEAD,WFG3,3,444.0496,0.9939787,80.92198,0.554675,14.62436,3.342641,0.2065209,0.03519594873827271,0.058205588494813464,0.02525171943141888
MorrisLHS,MOEAD,WFG3,3,481.0042,0.3942897,118.7651,0.2786548,176.6071,1.394732,0.4588277,0.050687057248215664,0.13526330929536556,0.020843600757301736
MorrisLHS,MOEAD,WFG3,3,481.0042,0.3942897,86.72777,0.1535334,176.6071,1.394732,0.4588277,0.0516474341732556,0.14637392705590083,0.023582536818955425
MorrisLHS,MOEAD,WFG3,3,481.0042,0.3942897,86.72777,0.2786548,163.3844,1.394732,0.4588277,0.050852135991890285,0.15982227259247306,0.02778225338494781
MorrisLHS,MOEAD,WFG3,3,481.0042,0.3942897,86.72777,0.2786548,176.6071,1.394732,0.2958406,0.05193031974193783,0.15170865647051932,0.025179683951892178
MorrisLHS,MOEAD,WFG3,3,481.0042,0.3942897,86.72777,0.2786548,176.6071,1.394732,0.4588277,0.05128728101461508,0.14234945140634092,0.020336452435425402
MorrisLHS,MOEAD,WFG3,3,481.0042,0.3942897,86.72777,0.2786548,176.6071,1.549999,0.4588277,0.038806029546944135,0.048061628647356296,0.0201723220864239
MorrisLHS,MOEAD,WFG3,3,481.0042,0.4557393,86.72777,0.2786548,176.6071,1.394732,0.4588277,0.05153579834377205,0.14906223611946368,0.025003711313537874
MorrisLHS,MOEAD,WFG3,3,502.7755,0.217514,84.10042,0.5378409,34.46511,2.077839,0.3426634,0.04333957174418789,0.05104229038060125,0.022405936376266228
MorrisLHS,MOEAD,WFG3,3,502.7755,0.2367688,58.15497,0.5378409,34.46511,2.077839,0.3426634,0.04368302506555677,0.046385492131569395,0.022521639858548402
MorrisLHS,MOEAD,WFG3,3,502.7755,0.2367688,84.10042,0.5378409,34.46511,1.318621,0.3426634,0.0530148232975733,0.08665970424514655,0.018061561092531615
MorrisLHS,MOEAD,WFG3,3,502.7755,0.2367688,84.10042,0.5378409,34.46511,2.077839,0.3426634,0.04415056589032932,0.047897303663649235,0.02327046847978635
MorrisLHS,MOEAD,WFG3,3,502.7755,0.2367688,84.10042,0.5378409,34.46511,2.077839,0.3653328,0.04387789744393181,0.05426300509298059,0.025504829558314353
MorrisLHS,MOEAD,WFG3,3,502.7755,0.2367688,84.10042,0.5378409,90.45339,2.077839,0.3426634,0.04157122937644361,0.056674925819968566,0.024996397939088377
MorrisLHS,MOEAD,WFG3,3,502.7755,0.2367688,84.10042,0.6883153,34.46511,2.077839,0.3426634,0.04404095701836755,0.06486055481053056,0.028791170687955652
MorrisLHS,MOEAD,WFG3,3,520.6154,0.1869909,106.0052,0.3414263,102.5304,1.633878,0.1764679,0.04342338356647489,0.0498536810493727,0.02064632936052603
MorrisLHS,MOEAD,WFG3,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.232119,0.1764679,0.052669695499604895,0.12480505575169938,0.015345086713112781
MorrisLHS,MOEAD,WFG3,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.633878,0.1764679,0.04282107682169009,0.04548200766086464,0.019212094779064694
MorrisLHS,MOEAD,WFG3,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.633878,0.2418493,0.04169261185661601,0.06407043485279015,0.026345282367210048
MorrisLHS,MOEAD,WFG3,3,520.6154,0.1869909,106.0052,0.6503256,135.558,1.633878,0.1764679,0.04391705389621978,0.04631178811884419,0.020677337554667687
MorrisLHS,MOEAD,WFG3,3,520.6154,0.1869909,138.2988,0.3414263,135.558,1.633878,0.1764679,0.04437894837951157,0.05759847264597894,0.02511496823417041
MorrisLHS,MOEAD,WFG3,3,520.6154,0.3423856,106.0052,0.3414263,135.558,1.633878,0.1764679,0.04203690471307745,0.06054709268743326,0.027889660482052735
MorrisLHS,MOEAD,WFG3,3,545.5955,0.3046229,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.033033803223720494,0.04394117193001017,0.019076706891448903
MorrisLHS,MOEAD,WFG3,3,545.5955,0.8715743,10.38144,0.8864149,58.5587,3.025047,0.3164215,0.03455811253129897,0.0609966120397803,0.02649243416182532
MorrisLHS,MOEAD,WFG3,3,545.5955,0.8715743,10.38144,0.9160628,151.4881,3.025047,0.3164215,0.03386757060671306,0.05458512017239526,0.02394830164898479
MorrisLHS,MOEAD,WFG3,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,2.351609,0.3164215,0.046741397010822444,0.0664498793233957,0.03026959679117651
MorrisLHS,MOEAD,WFG3,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.0342873624560833,0.05789208829191851,0.024112184079154962
MorrisLHS,MOEAD,WFG3,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3739906,0.03225157667365961,0.06413869047569587,0.027138547437758554
MorrisLHS,MOEAD,WFG3,3,545.5955,0.8715743,122.4145,0.9160628,58.5587,3.025047,0.3164215,0.029949953936654748,0.06193982821755136,0.02793021300341667
MorrisLHS,MOEAD,WFG3,3,574.9807,0.2905367,143.5797,0.3874919,30.48725,1.191546,0.1338358,0.05520673540949091,0.07679536019666858,0.017291685977497643
MorrisLHS,MOEAD,WFG3,3,574.9807,0.8593933,13.95163,0.3874919,30.48725,1.191546,0.1338358,0.05431401874503876,0.11139486382681701,0.023755238596849228
MorrisLHS,MOEAD,WFG3,3,574.9807,0.8593933,143.5797,0.3874919,170.9615,1.191546,0.1338358,0.05250941175012428,0.11565044017311107,0.02078487064099572
MorrisLHS,MOEAD,WFG3,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.191546,0.1338358,0.05457205967774337,0.0805492572317728,0.0183018476239842
MorrisLHS,MOEAD,WFG3,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.191546,0.3387092,0.05229318135475047,0.13181896557809536,0.021635153062034576
MorrisLHS,MOEAD,WFG3,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.732643,0.1338358,0.04619947959626781,0.04182176404358425,0.0193737482114653
MorrisLHS,MOEAD,WFG3,3,574.9807,0.8593933,143.5797,0.7381674,30.48725,1.191546,0.1338358,0.05529967836982922,0.08443188799489476,0.019803755266095596
MorrisLHS,MOEAD,WFG3,3,59.13937,0.2608391,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.09374253636443754,0.07300325062176567,0.03021188655474523
MorrisLHS,MOEAD,WFG3,3,59.13937,0.728344,126.6818,0.2274911,194.7247,2.15742,0.4710325,0.09188712565388722,0.08716124626086594,0.03568184700242508
MorrisLHS,MOEAD,WFG3,3,59.13937,0.728344,126.6818,0.3539692,110.6013,2.15742,0.4710325,0.100358573520038,0.072746737718706,0.03446928283353464
MorrisLHS,MOEAD,WFG3,3,59.13937,0.728344,126.6818,0.3539692,194.7247,1.959034,0.4710325,0.09322259382768538,0.12454971332643851,0.03894835976348214
MorrisLHS,MOEAD,WFG3,3,59.13937,0.728344,126.6818,0.3539692,194.7247,2.15742,0.1183347,0.10649768311143509,0.06763683297093298,0.03173902801507447
MorrisLHS,MOEAD,WFG3,3,59.13937,0.728344,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.09670756911648899,0.08230326590388753,0.030614344739095373
MorrisLHS,MOEAD,WFG3,3,59.13937,0.728344,28.32479,0.3539692,194.7247,2.15742,0.4710325,0.1019045774215253,0.073841437887899,0.03438735095718666
MorrisLHS,MOEAD,WFG3,3,593.7421,0.20881,148.9182,0.5819946,198.342,2.028916,0.4353941,0.04237929953542001,0.050100153985491544,0.021842127258332227
MorrisLHS,MOEAD,WFG3,3,593.7421,0.3895079,148.9182,0.5244292,198.342,2.028916,0.4353941,0.042254322999202905,0.05019127170281673,0.0228951501612652
MorrisLHS,MOEAD,WFG3,3,593.7421,0.3895079,148.9182,0.5819946,198.342,2.028916,0.3954463,0.04209896185811153,0.04582340914034142,0.02046535630335732
MorrisLHS,MOEAD,WFG3,3,593.7421,0.3895079,148.9182,0.5819946,198.342,2.028916,0.4353941,0.041815982749676454,0.053934054578603,0.02619646303438972
MorrisLHS,MOEAD,WFG3,3,593.7421,0.3895079,148.9182,0.5819946,198.342,3.869208,0.4353941,0.03874111583645816,0.05992225751753345,0.028346977142677532
MorrisLHS,MOEAD,WFG3,3,593.7421,0.3895079,148.9182,0.5819946,95.2477,2.028916,0.4353941,0.04297398738407064,0.06911698958921535,0.03198790617851042
MorrisLHS,MOEAD,WFG3,3,593.7421,0.3895079,188.1481,0.5819946,198.342,2.028916,0.4353941,0.04265735624209054,0.04502240775272161,0.022985125607477053
MorrisLHS,MOEAD,WFG3,3,618.4714,0.1280953,61.55616,0.6388573,169.0129,2.254612,0.4077759,0.04204522167315362,0.042164816728398426,0.018573198636641485
MorrisLHS,MOEAD,WFG3,3,651.8614,0.117933,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.03127697511660029,0.05112422258665158,0.020894075603496935
MorrisLHS,MOEAD,WFG3,3,664.0673,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.032347296548187056,0.04886729010713178,0.022009560443345438
MorrisLHS,MOEAD,WFG3,3,689.0125,0.7894719,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.05124454476702183,0.07930552681100136,0.018532766538154197
MorrisLHS,MOEAD,WFG3,3,689.0125,0.801351,51.30333,0.7640835,38.69595,1.09835,0.1297555,0.05123460819126902,0.08933753417025816,0.020110987332245357
MorrisLHS,MOEAD,WFG3,3,689.0125,0.801351,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.05102381332743682,0.0772056593235882,0.019071071689132333
MorrisLHS,MOEAD,WFG3,3,689.0125,0.801351,51.30333,0.8049224,38.69595,1.09835,0.3053311,0.04994751976377962,0.08247535880031923,0.019531721455471895
MorrisLHS,MOEAD,WFG3,3,689.0125,0.801351,51.30333,0.8049224,38.69595,3.616691,0.1297555,0.03831494923681465,0.055569418919938864,0.025330270882216427
MorrisLHS,MOEAD,WFG3,3,689.0125,0.801351,51.30333,0.8049224,44.02852,1.09835,0.1297555,0.05103878971326095,0.09499698703465696,0.02350458124660855
MorrisLHS,MOEAD,WFG3,3,689.0125,0.801351,98.00073,0.8049224,38.69595,1.09835,0.1297555,0.051550238874760713,0.09023740408492331,0.020320722584801356
MorrisLHS,MOEAD,WFG3,3,709.9754,0.2367688,84.10042,0.5378409,34.46511,2.077839,0.3426634,0.04070659508873324,0.04673242450205331,0.02013086823674575
MorrisLHS,MOEAD,WFG3,3,752.6963,0.9492281,51.76325,0.1707912,128.4032,3.998668,0.1087684,0.034445696433276336,0.043918034248593404,0.020226931392671916
MorrisLHS,MOEAD,WFG3,3,766.6522,0.728344,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.03617808422551325,0.0533563741824735,0.023703642716374942
MorrisLHS,MOEAD,WFG3,3,785.0131,0.4972323,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.028610567989515247,0.03982033308284511,0.01799008456928104
MorrisLHS,MOEAD,WFG3,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.1893776,0.030594867824567405,0.04246335319792697,0.018535354870371765
MorrisLHS,MOEAD,WFG3,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.030027076255885,0.04946401536037004,0.021300036841229147
MorrisLHS,MOEAD,WFG3,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,3.321178,0.2161389,0.030552828643962353,0.051679249974732965,0.025333172562472986
MorrisLHS,MOEAD,WFG3,3,785.0131,0.7688976,176.0491,0.4244153,25.52933,2.858806,0.2161389,0.030180316749933753,0.059613478928638816,0.025904618139992154
MorrisLHS,MOEAD,WFG3,3,785.0131,0.7688976,176.0491,0.8273979,122.8557,2.858806,0.2161389,0.031057055832995967,0.06944515122522373,0.03088196792585125
MorrisLHS,MOEAD,WFG3,3,785.0131,0.7688976,199.2067,0.4244153,122.8557,2.858806,0.2161389,0.030332967539193324,0.053070200685202254,0.023596936390287357
MorrisLHS,MOEAD,WFG3,3,823.9934,0.5292019,101.9099,0.1961179,6.737146,2.601006,0.4409254,0.028497192503457773,0.05454645011423025,0.02317106136223272
MorrisLHS,MOEAD,WFG3,3,823.9934,0.5292019,101.9099,0.7834421,20.97535,2.601006,0.4409254,0.02989142146106311,0.04010200763243282,0.017181122456370775
MorrisLHS,MOEAD,WFG3,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,2.601006,0.4260143,0.03181773700726676,0.03609332841325317,0.015181772844036177
MorrisLHS,MOEAD,WFG3,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,2.601006,0.4409254,0.031413641362331025,0.028287241234788586,0.012530711580895715
MorrisLHS,MOEAD,WFG3,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,3.726022,0.4409254,0.03560784483391408,0.03052092237066336,0.014244208952774015
MorrisLHS,MOEAD,WFG3,3,823.9934,0.5292019,114.9122,0.7834421,6.737146,2.601006,0.4409254,0.03236195691172169,0.030262386930534766,0.013297176449774422
MorrisLHS,MOEAD,WFG3,3,823.9934,0.6725151,101.9099,0.7834421,6.737146,2.601006,0.4409254,0.03201653991515356,0.03009944007720243,0.013410355238119415
MorrisLHS,MOEAD,WFG3,3,829.2838,0.601415,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.032305987158947586,0.05049294005973705,0.020237120350025107
MorrisLHS,MOEAD,WFG3,3,829.2838,0.9770963,180.9068,0.8931655,77.75393,2.533846,0.1589636,0.029816485478127864,0.05609330177193937,0.023604052868269904
MorrisLHS,MOEAD,WFG3,3,829.2838,0.9770963,180.9068,0.9473046,182.4,2.533846,0.1589636,0.030299366071383758,0.0469360167808426,0.021828737980716505
MorrisLHS,MOEAD,WFG3,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.03181442653930841,0.05855911962234698,0.023566548527656918
MorrisLHS,MOEAD,WFG3,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.4191192,0.026706147150825536,0.05687904799361604,0.024727028409133805
MorrisLHS,MOEAD,WFG3,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,3.795096,0.1589636,0.03367547411532694,0.05402632456508218,0.02522243232448327
MorrisLHS,MOEAD,WFG3,3,829.2838,0.9770963,190.185,0.9473046,77.75393,2.533846,0.1589636,0.03096693306283906,0.04852041713300895,0.022060563091988408
MorrisLHS,MOEAD,WFG3,3,84.85938,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.08034258372314286,0.06623936214957442,0.02807408340489887
MorrisLHS,MOEAD,WFG3,3,865.4162,0.8246286,155.9617,0.4958842,139.5819,3.133505,0.2319326,0.028511252769612742,0.05524222169622646,0.023821758269480842
