method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,tournament,GD,IGD,HV
SOBOL,NSGAIII,IDTLZ2,3,617.4619,0.8801171,169.6674,0.5148168,184.3314,8.89334,0.016706518484077972,0.005959626071364903,0.008455538859318306
SOBOL,NSGAIII,IDTLZ2,3,617.4619,0.8801171,169.6674,0.5945495,184.3314,3.259175,0.015474942583768143,0.0061477226956576985,0.007908145005693054
SOBOL,NSGAIII,IDTLZ2,3,617.4619,0.8801171,169.6674,0.5945495,184.3314,8.89334,0.01656545820401147,0.007621833626771984,0.01009533001338804
SOBOL,NSGAIII,IDTLZ2,3,617.4619,0.8801171,169.6674,0.5945495,58.02636,8.89334,0.016655434185714576,0.0065623899646691615,0.009731996732560803
SOBOL,NSGAIII,IDTLZ2,3,617.4619,0.9123481,169.6674,0.5945495,184.3314,8.89334,0.01641062945940386,0.004781127753861301,0.007332108763718601
SOBOL,NSGAIII,IDTLZ2,3,641.1828,0.2320391,72.45233,0.6617167,44.22472,8.067234,0.023667983615263337,0.007609477279013108,0.01133626079632809
SOBOL,NSGAIII,IDTLZ2,3,641.1828,0.741287,72.45233,0.6350829,44.22472,8.067234,0.018026045531371736,0.007187003622660742,0.011288281280827284
SOBOL,NSGAIII,IDTLZ2,3,641.1828,0.741287,72.45233,0.6617167,44.22472,5.166135,0.01705224427831702,0.006919048797817615,0.009918253892802932
SOBOL,NSGAIII,IDTLZ2,3,641.1828,0.741287,72.45233,0.6617167,44.22472,8.067234,0.018400439739594994,0.008943162925981244,0.012665082503060658
SOBOL,NSGAIII,IDTLZ2,3,641.1828,0.741287,72.45233,0.6617167,64.41504,8.067234,0.018113334684167273,0.006608694907021578,0.009578958389574985
SOBOL,NSGAIII,IDTLZ2,3,641.1828,0.741287,92.04537,0.6617167,44.22472,8.067234,0.017829441453849612,0.0060290453656276725,0.008579588080092288
SOBOL,NSGAIII,IDTLZ2,3,65.92539,0.4479963,113.3569,0.921233,25.47583,6.12115,0.006200795420501029,0.003770171950329926,0.007668872931054535
SOBOL,NSGAIII,IDTLZ2,3,65.92539,0.6451739,103.1165,0.3795041,30.47583,8.415665,0.004704761129052853,0.00334322599858424,0.005878174234311961
SOBOL,NSGAIII,IDTLZ2,3,650.0551,0.282892,65.24468,0.8255225,51.4655,4.339963,0.021400235324823182,0.008065453866447853,0.010134446403502105
SOBOL,NSGAIII,IDTLZ2,3,650.0551,0.7937362,140.4278,0.8255225,51.4655,4.339963,0.017252251209500857,0.005718669537989912,0.008865789386621676
SOBOL,NSGAIII,IDTLZ2,3,650.0551,0.7937362,65.24468,0.6757607,51.4655,4.339963,0.016510532315420795,0.006221373104027681,0.009542491304834266
SOBOL,NSGAIII,IDTLZ2,3,650.0551,0.7937362,65.24468,0.8255225,112.2481,4.339963,0.01680319509283474,0.005857572395956103,0.00882305928441155
SOBOL,NSGAIII,IDTLZ2,3,650.0551,0.7937362,65.24468,0.8255225,51.4655,4.339963,0.01704628611170423,0.0056047873209991465,0.008214289523617633
SOBOL,NSGAIII,IDTLZ2,3,650.0551,0.7937362,65.24468,0.8255225,51.4655,8.152443,0.01766622046621146,0.007315218784037518,0.009789552597313263
SOBOL,NSGAIII,IDTLZ2,3,677.3381,0.8801171,169.6674,0.5945495,184.3314,8.89334,0.016834511563037856,0.005718928659703929,0.008211547564744117
SOBOL,NSGAIII,IDTLZ2,3,677.3381,0.9123481,137.9151,0.5148168,58.02636,3.259175,0.01587413683299968,0.004543496793420225,0.0063319893780334185
SOBOL,NSGAIII,IDTLZ2,3,700.4519,0.3824086,157.5552,0.7244958,65.79696,6.400994,0.020482423328715353,0.008070191125874558,0.012155114550775056
SOBOL,NSGAIII,IDTLZ2,3,700.4519,0.661691,147.4349,0.3029682,162.1876,2.10901,0.01678267678346906,0.005603019728100657,0.007300137728270185
SOBOL,NSGAIII,IDTLZ2,3,704.4909,0.2062902,67.67639,0.7078326,137.3491,6.272857,0.025057640917769422,0.0074239859198615196,0.010473860452266748
SOBOL,NSGAIII,IDTLZ2,3,704.4909,0.8389704,10.51936,0.7078326,137.3491,6.272857,0.01780161215231775,0.007003783787879021,0.010620006971756031
SOBOL,NSGAIII,IDTLZ2,3,704.4909,0.8389704,67.67639,0.197157,137.3491,6.272857,0.018582003639052318,0.006346002318971186,0.008638140850908797
SOBOL,NSGAIII,IDTLZ2,3,704.4909,0.8389704,67.67639,0.7078326,137.3491,3.79314,0.018082676397962492,0.005505024222685303,0.008485217998296848
SOBOL,NSGAIII,IDTLZ2,3,704.4909,0.8389704,67.67639,0.7078326,137.3491,6.272857,0.018498674473436078,0.006000769277585388,0.009106140917672112
SOBOL,NSGAIII,IDTLZ2,3,704.4909,0.8389704,67.67639,0.7078326,87.6972,6.272857,0.018328258783192938,0.0066492320454521,0.00873141601662898
SOBOL,NSGAIII,IDTLZ2,3,734.936,0.1077626,100.2197,0.4657616,194.3606,2.744424,0.026095330383785604,0.00900228917596061,0.011488337882152283
SOBOL,NSGAIII,IDTLZ2,3,734.936,0.720519,74.95172,0.1286375,11.90647,3.070572,0.01826334631300687,0.00489204254432428,0.006971870125263283
SOBOL,NSGAIII,IDTLZ2,3,749.7198,0.4544519,52.06678,0.3140708,95.68088,9.254105,0.021870489538201757,0.00850545964446513,0.011659256356226838
SOBOL,NSGAIII,IDTLZ2,3,749.7198,0.6968307,23.97422,0.251898,61.69658,5.063349,0.01855378884176685,0.006531944162427814,0.009287960516491328
SOBOL,NSGAIII,IDTLZ2,3,758.1738,0.5154062,189.6101,0.9402706,133.9294,5.715937,0.02047881565384204,0.006177311184605321,0.008620809822971707
SOBOL,NSGAIII,IDTLZ2,3,758.1738,0.5154062,61.05507,0.9031519,133.9294,5.715937,0.020577979519035998,0.00820515323513136,0.01135499898285398
SOBOL,NSGAIII,IDTLZ2,3,758.1738,0.5154062,61.05507,0.9402706,115.986,5.715937,0.02132186619986982,0.006782010794379756,0.010106327167858857
SOBOL,NSGAIII,IDTLZ2,3,758.1738,0.5154062,61.05507,0.9402706,133.9294,5.715937,0.02070149210917955,0.007806782904932736,0.01097687710451264
SOBOL,NSGAIII,IDTLZ2,3,758.1738,0.5154062,61.05507,0.9402706,133.9294,7.966376,0.021241809138460275,0.008201450738661792,0.011590457861275832
SOBOL,NSGAIII,IDTLZ2,3,758.1738,0.5587716,61.05507,0.9402706,133.9294,5.715937,0.020325245123960743,0.0076775982531528866,0.011389302673325394
SOBOL,NSGAIII,IDTLZ2,3,784.3262,0.5255693,57.71022,0.8167237,52.97941,7.182045,0.02145811129551003,0.008589231971848701,0.011454736943498354
SOBOL,NSGAIII,IDTLZ2,3,784.3262,0.5870647,163.0449,0.9195248,93.4929,7.765384,0.02168229354345851,0.0077689472542679956,0.010688021246719737
SOBOL,NSGAIII,IDTLZ2,3,797.5103,0.4338247,124.3118,0.5196101,2.227483,3.291808,0.021359298816899075,0.007649691132318571,0.010871326294310325
SOBOL,NSGAIII,IDTLZ2,3,797.5103,0.4338247,124.3118,0.5196101,47.05637,3.291808,0.02137608970429228,0.008957383243287551,0.012056985904827637
SOBOL,NSGAIII,IDTLZ2,3,797.5103,0.4338247,124.3118,0.5196101,47.05637,9.379765,0.023284462071731873,0.008456657317660207,0.012445979013395234
SOBOL,NSGAIII,IDTLZ2,3,797.5103,0.4338247,124.3118,0.5456916,47.05637,3.291808,0.02168465256324923,0.00880410547937377,0.01230969215359661
SOBOL,NSGAIII,IDTLZ2,3,797.5103,0.4338247,126.5749,0.5196101,47.05637,3.291808,0.02132672072857639,0.00855335882767459,0.011352463031211835
SOBOL,NSGAIII,IDTLZ2,3,797.5103,0.7594742,124.3118,0.5196101,47.05637,3.291808,0.01902692314979505,0.005275282543684488,0.007584177797738551
SOBOL,NSGAIII,IDTLZ2,3,810.534,0.2633457,160.8002,0.1818943,192.7273,4.203421,0.022997691577235017,0.009196344551011735,0.013240416506638207
SOBOL,NSGAIII,IDTLZ2,3,810.534,0.9260781,160.8002,0.1818943,166.6263,4.203421,0.018729916752439013,0.005805137515118885,0.008746337655500648
SOBOL,NSGAIII,IDTLZ2,3,810.534,0.9260781,160.8002,0.1818943,192.7273,4.203421,0.018650575677682035,0.00637040366966172,0.009844315192617754
SOBOL,NSGAIII,IDTLZ2,3,810.534,0.9260781,160.8002,0.1818943,192.7273,7.712717,0.0190499738655921,0.006357049801567872,0.009216524663031703
SOBOL,NSGAIII,IDTLZ2,3,810.534,0.9260781,160.8002,0.5006871,192.7273,4.203421,0.01868148358649272,0.006317186230433211,0.009336419955017976
SOBOL,NSGAIII,IDTLZ2,3,810.534,0.9260781,17.33936,0.1818943,192.7273,4.203421,0.018110587844227456,0.005888931596084809,0.008720958048645026
SOBOL,NSGAIII,IDTLZ2,3,832.1162,0.4544519,23.97422,0.251898,61.69658,5.063349,0.0217094803016433,0.005341059674468949,0.007248048858448001
SOBOL,NSGAIII,IDTLZ2,3,832.1162,0.6968307,23.97422,0.251898,61.69658,5.063349,0.019725112546914565,0.007504679372517587,0.010271239222009764
SOBOL,NSGAIII,IDTLZ2,3,832.1162,0.6968307,23.97422,0.251898,61.69658,9.254105,0.020835723257700667,0.007495078865803013,0.009244043877725998
SOBOL,NSGAIII,IDTLZ2,3,832.1162,0.6968307,23.97422,0.251898,95.68088,5.063349,0.019719493579945877,0.006093451436503449,0.00812711008400245
SOBOL,NSGAIII,IDTLZ2,3,832.1162,0.6968307,23.97422,0.3140708,61.69658,5.063349,0.019782626805538172,0.007834998930378556,0.010373724158824515
SOBOL,NSGAIII,IDTLZ2,3,832.1162,0.6968307,52.06678,0.251898,61.69658,5.063349,0.020319983254720956,0.006499759379508021,0.00854404750953089
SOBOL,NSGAIII,IDTLZ2,3,84.00252,0.5361189,107.0101,0.9627461,103.5479,4.832485,0.005623297813145104,0.0037950973957983068,0.007094095657626903
SOBOL,NSGAIII,IDTLZ2,3,84.00252,0.9402116,178.8318,0.7814465,75.62838,3.960969,0.003429725657625053,0.0023562803558793725,0.005602625828958967
SOBOL,NSGAIII,IDTLZ2,3,857.1318,0.3954348,197.5023,0.8501833,39.57104,2.705628,0.022436303012682297,0.006651444489379475,0.010148084027631723
SOBOL,NSGAIII,IDTLZ2,3,857.1318,0.960942,77.46659,0.5538183,98.71757,5.50053,0.01885919348854224,0.006707999887254843,0.009222064689892331
SOBOL,NSGAIII,IDTLZ2,3,876.2569,0.1617706,50.12045,0.7333494,129.1978,6.584133,0.02703188839270502,0.00881126780104797,0.011213357804166258
SOBOL,NSGAIII,IDTLZ2,3,876.2569,0.3697108,152.2401,0.7333494,129.1978,6.584133,0.02420638726055839,0.007591001512641863,0.009893465156943691
SOBOL,NSGAIII,IDTLZ2,3,876.2569,0.3697108,50.12045,0.7333494,129.1978,6.584133,0.023982539502158097,0.006028584838433357,0.007445900044186626
SOBOL,NSGAIII,IDTLZ2,3,876.2569,0.3697108,50.12045,0.7333494,129.1978,8.838412,0.02447909907333335,0.007628635963363943,0.010667047282240872
SOBOL,NSGAIII,IDTLZ2,3,876.2569,0.3697108,50.12045,0.7333494,174.1312,6.584133,0.02417761747937718,0.007640441498095199,0.01040578936466335
SOBOL,NSGAIII,IDTLZ2,3,876.2569,0.3697108,50.12045,0.8636714,129.1978,6.584133,0.023540399286828446,0.008835456136316106,0.01239467093961959
SOBOL,NSGAIII,IDTLZ2,3,891.4637,0.6923421,174.4039,0.4496637,185.9909,9.097452,0.021686819090539555,0.008027429847610984,0.010727340434798706
SOBOL,NSGAIII,IDTLZ2,3,891.4637,0.6923421,40.88826,0.1679441,185.9909,9.097452,0.02114181809982716,0.006400091306263318,0.008657260690146691
SOBOL,NSGAIII,IDTLZ2,3,891.4637,0.6923421,40.88826,0.4496637,148.123,9.097452,0.02117264644591214,0.007025403385093052,0.010253531708965771
SOBOL,NSGAIII,IDTLZ2,3,891.4637,0.6923421,40.88826,0.4496637,185.9909,6.531589,0.021074012729904387,0.007080746443974135,0.010013790197866258
SOBOL,NSGAIII,IDTLZ2,3,891.4637,0.6923421,40.88826,0.4496637,185.9909,9.097452,0.021701164053245528,0.009209290118871625,0.012511425943363288
SOBOL,NSGAIII,IDTLZ2,3,891.4637,0.8458605,40.88826,0.4496637,185.9909,9.097452,0.020381400875569795,0.008769442759770858,0.011376218228914447
SOBOL,NSGAIII,IDTLZ2,3,906.815,0.282892,140.4278,0.6757607,112.2481,8.152443,0.02566984366922746,0.00940832288298065,0.01330153380474408
SOBOL,NSGAIII,IDTLZ2,3,906.815,0.7937362,65.24468,0.8255225,51.4655,4.339963,0.02017685047817069,0.005740035997981687,0.00728218184506505
SOBOL,NSGAIII,IDTLZ2,3,922.475,0.1238341,186.4463,0.2300147,168.5094,2.534963,0.025828018380275646,0.008346294907071308,0.011610942309443874
SOBOL,NSGAIII,IDTLZ2,3,922.475,0.892819,184.8975,0.2300147,168.5094,2.534963,0.01993551752335197,0.006383140661899325,0.00944370075818954
SOBOL,NSGAIII,IDTLZ2,3,922.475,0.892819,186.4463,0.2300147,107.4039,2.534963,0.01977683824309164,0.007042174867280375,0.009610882835646317
SOBOL,NSGAIII,IDTLZ2,3,922.475,0.892819,186.4463,0.2300147,168.5094,2.534963,0.01977090041949708,0.00731681690138574,0.010018733642262589
SOBOL,NSGAIII,IDTLZ2,3,922.475,0.892819,186.4463,0.2300147,168.5094,7.514699,0.02061130253773131,0.009427643859501343,0.012458706632469336
SOBOL,NSGAIII,IDTLZ2,3,922.475,0.892819,186.4463,0.2616885,168.5094,2.534963,0.01965268660939571,0.0051459847991755054,0.007489464953717386
SOBOL,NSGAIII,IDTLZ2,3,938.0517,0.1657634,85.46448,0.1071882,33.89297,2.881431,0.024618390948630314,0.0070677020532899345,0.009489324098830298
SOBOL,NSGAIII,IDTLZ2,3,938.0517,0.4743747,31.86304,0.2182033,178.4599,6.861275,0.022669598186130895,0.008451130505053746,0.010856828161298933
SOBOL,NSGAIII,IDTLZ2,3,94.8589,0.195529,95.94606,0.4369668,120.6221,2.312767,0.010664182653355192,0.009033830778869305,0.013517936875382901
SOBOL,NSGAIII,IDTLZ2,3,94.8589,0.9882456,14.31497,0.7679876,142.4123,9.918106,0.004718949967830938,0.0038733175549755263,0.007067653142259141
SOBOL,NSGAIII,IDTLZ2,3,962.6491,0.2062902,10.51936,0.197157,87.6972,3.79314,0.023583121537466386,0.008585106714084753,0.011720045036107778
SOBOL,NSGAIII,IDTLZ2,3,962.6491,0.8389704,67.67639,0.7078326,137.3491,6.272857,0.0201891476209281,0.00833689984342446,0.013008286131357403
SOBOL,NSGAIII,IDTLZ2,3,965.859,0.2633457,17.33936,0.5006871,166.6263,7.712717,0.024409743286780538,0.007494489365817293,0.009623775699170074
SOBOL,NSGAIII,IDTLZ2,3,965.859,0.9260781,160.8002,0.1818943,192.7273,4.203421,0.019554384651621882,0.005472221244349577,0.008570799917786887
SOBOL,NSGAIII,IDTLZ2,3,989.2642,0.2598088,146.3595,0.9914431,159.0477,6.799451,0.02567135419531648,0.0068804380660041796,0.01019989605883551
SOBOL,NSGAIII,IDTLZ2,3,989.2642,0.2598088,167.2689,0.4186345,159.0477,6.799451,0.025329502336756998,0.008647712696380249,0.011568455500381351
SOBOL,NSGAIII,IDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,145.1906,6.799451,0.02534487143901033,0.006489842023115102,0.009034212947295544
SOBOL,NSGAIII,IDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,159.0477,6.799451,0.02590325475367343,0.008545894394754979,0.011704841918661706
SOBOL,NSGAIII,IDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,159.0477,7.315753,0.02518080027518959,0.007672174582074222,0.010642496059881327
SOBOL,NSGAIII,IDTLZ2,3,989.2642,0.6245709,167.2689,0.9914431,159.0477,6.799451,0.02181231004995184,0.009275634482103168,0.012880065443273383
SOBOL,NSGAIII,WFG3,3,107.9511,0.3824086,147.4349,0.3029682,162.1876,2.10901,0.07167768328620211,0.03037630007717901,0.01372770566245322
SOBOL,NSGAIII,WFG3,3,107.9511,0.661691,147.4349,0.3029682,162.1876,2.10901,0.07351910858133864,0.024573677494582533,0.013087437317488744
SOBOL,NSGAIII,WFG3,3,107.9511,0.661691,147.4349,0.3029682,162.1876,6.400994,0.071734958601015,0.02528732971420269,0.01223751561358709
SOBOL,NSGAIII,WFG3,3,107.9511,0.661691,147.4349,0.3029682,65.79696,2.10901,0.07194436875697778,0.021247339823118997,0.010405690576801171
SOBOL,NSGAIII,WFG3,3,107.9511,0.661691,147.4349,0.7244958,162.1876,2.10901,0.07207196147975971,0.020334477437285288,0.010679754355894562
SOBOL,NSGAIII,WFG3,3,107.9511,0.661691,157.5552,0.3029682,162.1876,2.10901,0.07371152512503053,0.02505342639570192,0.011353216088794377
SOBOL,NSGAIII,WFG3,3,133.1919,0.1077626,100.2197,0.1286375,194.3606,2.744424,0.07322678225822463,0.02747466909624221,0.010748206731932632
SOBOL,NSGAIII,WFG3,3,133.1919,0.1077626,100.2197,0.4657616,11.90647,2.744424,0.0726819070084348,0.03386670045722082,0.014115238551197127
SOBOL,NSGAIII,WFG3,3,133.1919,0.1077626,100.2197,0.4657616,194.3606,2.744424,0.07208849574133414,0.03165975646853234,0.011791620790097292
SOBOL,NSGAIII,WFG3,3,133.1919,0.1077626,100.2197,0.4657616,194.3606,3.070572,0.07177330439381278,0.03313925776358553,0.014631577619309047
SOBOL,NSGAIII,WFG3,3,133.1919,0.1077626,74.95172,0.4657616,194.3606,2.744424,0.07158263754929105,0.03185072303016145,0.01134105685837265
SOBOL,NSGAIII,WFG3,3,133.1919,0.720519,100.2197,0.4657616,194.3606,2.744424,0.06816518637039683,0.023418411740957244,0.009985185945230764
SOBOL,NSGAIII,WFG3,3,152.3668,0.1374277,118.3852,0.88039,12.70791,4.110016,0.06842950640892399,0.025027992161646046,0.010513382193257136
SOBOL,NSGAIII,WFG3,3,152.3668,0.1374277,89.47311,0.1600288,12.70791,4.110016,0.06763966313966321,0.028099109818053216,0.012080283492412724
SOBOL,NSGAIII,WFG3,3,152.3668,0.1374277,89.47311,0.88039,12.70791,3.626482,0.06861167896736332,0.029936014393679208,0.015230530507971704
SOBOL,NSGAIII,WFG3,3,152.3668,0.1374277,89.47311,0.88039,12.70791,4.110016,0.06786000979925462,0.03302902666867949,0.015843146008005824
SOBOL,NSGAIII,WFG3,3,152.3668,0.1374277,89.47311,0.88039,84.93703,4.110016,0.06747513304229809,0.038282260068341956,0.014099282780078947
SOBOL,NSGAIII,WFG3,3,152.3668,0.7842177,89.47311,0.88039,12.70791,4.110016,0.06669633327833273,0.02093846763378391,0.009804991160541371
SOBOL,NSGAIII,WFG3,3,176.4418,0.3180061,196.0428,0.5767343,20.91593,4.668437,0.060291458149452234,0.02082178564234207,0.008620186959537604
SOBOL,NSGAIII,WFG3,3,176.4418,0.8589643,110.0492,0.6073654,151.9989,9.775806,0.06102304706272927,0.023079166702339803,0.010402795459628552
SOBOL,NSGAIII,WFG3,3,180.4423,0.5154062,61.05507,0.9402706,133.9294,5.715937,0.06068688840933555,0.025984557551742143,0.011648122233143024
SOBOL,NSGAIII,WFG3,3,180.4423,0.5587716,189.6101,0.9031519,115.986,7.966376,0.06088427302224909,0.021572501680276295,0.010941512341988612
SOBOL,NSGAIII,WFG3,3,196.7874,0.5255693,163.0449,0.8167237,52.97941,7.182045,0.05800785323064101,0.02043349729525901,0.007963675861435905
SOBOL,NSGAIII,WFG3,3,196.7874,0.5255693,57.71022,0.8167237,52.97941,7.182045,0.057325000250908,0.021598659796962804,0.008104412296198255
SOBOL,NSGAIII,WFG3,3,196.7874,0.5255693,57.71022,0.8167237,52.97941,7.765384,0.05818180559762918,0.024873568529933023,0.012006775304199005
SOBOL,NSGAIII,WFG3,3,196.7874,0.5255693,57.71022,0.8167237,93.4929,7.182045,0.058860066685779616,0.027301942356083284,0.01112596003777214
SOBOL,NSGAIII,WFG3,3,196.7874,0.5255693,57.71022,0.9195248,52.97941,7.182045,0.0579437686110998,0.03163699330673196,0.014580615024186502
SOBOL,NSGAIII,WFG3,3,196.7874,0.5870647,57.71022,0.8167237,52.97941,7.182045,0.05853299527597908,0.022403132673875736,0.009667775304629029
SOBOL,NSGAIII,WFG3,3,219.2758,0.1657634,31.86304,0.1071882,33.89297,2.881431,0.05592592456920436,0.025082780019629918,0.010495128173700304
SOBOL,NSGAIII,WFG3,3,219.2758,0.1657634,85.46448,0.1071882,178.4599,2.881431,0.056307746402198405,0.028763965752020938,0.010467938697212176
SOBOL,NSGAIII,WFG3,3,219.2758,0.1657634,85.46448,0.1071882,33.89297,2.881431,0.05598690857397812,0.025228681225412487,0.0092257692346776
SOBOL,NSGAIII,WFG3,3,219.2758,0.1657634,85.46448,0.1071882,33.89297,6.861275,0.056658203529717906,0.030744466236394204,0.01315322063601905
SOBOL,NSGAIII,WFG3,3,219.2758,0.1657634,85.46448,0.2182033,33.89297,2.881431,0.05674553238456872,0.02908637953708244,0.011794535261238259
SOBOL,NSGAIII,WFG3,3,219.2758,0.4743747,85.46448,0.1071882,33.89297,2.881431,0.05608671253493157,0.021250605294761457,0.009171677495922006
SOBOL,NSGAIII,WFG3,3,238.8934,0.2205323,121.8581,0.7925324,131.433,5.591633,0.05639623762534944,0.028526936259551425,0.01010829737823077
SOBOL,NSGAIII,WFG3,3,238.8934,0.2205323,81.89431,0.3696595,131.433,5.591633,0.05570791554490005,0.02157495317318772,0.007474692659149899
SOBOL,NSGAIII,WFG3,3,238.8934,0.2205323,81.89431,0.7925324,111.6029,5.591633,0.05549232726652516,0.023257136003283142,0.009272552540452353
SOBOL,NSGAIII,WFG3,3,238.8934,0.2205323,81.89431,0.7925324,131.433,5.591633,0.056869872033096944,0.028878528816291087,0.012339583107039082
SOBOL,NSGAIII,WFG3,3,238.8934,0.2205323,81.89431,0.7925324,131.433,8.517897,0.056301845949973756,0.02677074113302387,0.011541307212353243
SOBOL,NSGAIII,WFG3,3,238.8934,0.3321246,81.89431,0.7925324,131.433,5.591633,0.054850732361238365,0.020350753058965963,0.00821850240846374
SOBOL,NSGAIII,WFG3,3,253.4932,0.1374277,89.47311,0.88039,12.70791,4.110016,0.05479540855743806,0.02556546166654927,0.01101889866700371
SOBOL,NSGAIII,WFG3,3,253.4932,0.7842177,118.3852,0.1600288,84.93703,3.626482,0.054136880472568816,0.021987430000095808,0.010086010938131834
SOBOL,NSGAIII,WFG3,3,26.45503,0.6923421,40.88826,0.4496637,185.9909,9.097452,0.10181481705111962,0.09511304693293299,0.034293002758335196
SOBOL,NSGAIII,WFG3,3,26.45503,0.8458605,174.4039,0.1679441,148.123,6.531589,0.09452474374711284,0.06609914284978757,0.023178756539936868
SOBOL,NSGAIII,WFG3,3,278.191,0.3086771,28.7164,0.3988895,81.43943,5.34282,0.052850029611586254,0.017641796157230345,0.009543602196709453
SOBOL,NSGAIII,WFG3,3,278.191,0.7477527,175.5441,0.483486,77.21079,2.229905,0.05173007037384012,0.016888015492283352,0.007899932904872797
SOBOL,NSGAIII,WFG3,3,295.4748,0.3954348,197.5023,0.5538183,39.57104,2.705628,0.05191275424942702,0.018850403258705187,0.008130690382313762
SOBOL,NSGAIII,WFG3,3,295.4748,0.3954348,197.5023,0.8501833,39.57104,2.705628,0.052403245287175305,0.01917468518537078,0.009164344007164073
SOBOL,NSGAIII,WFG3,3,295.4748,0.3954348,197.5023,0.8501833,39.57104,5.50053,0.05283807663629677,0.026059276945939448,0.01055007352866151
SOBOL,NSGAIII,WFG3,3,295.4748,0.3954348,197.5023,0.8501833,98.71757,2.705628,0.05210863384923758,0.022023017025368068,0.010903202423392197
SOBOL,NSGAIII,WFG3,3,295.4748,0.3954348,77.46659,0.8501833,39.57104,2.705628,0.05169648260468229,0.021178598138816392,0.008966715711816241
SOBOL,NSGAIII,WFG3,3,295.4748,0.960942,197.5023,0.8501833,39.57104,2.705628,0.05245488309213354,0.0135963312023313,0.00706980969995124
SOBOL,NSGAIII,WFG3,3,311.7131,0.4479963,103.1165,0.3795041,30.47583,8.415665,0.05121482229270428,0.020458757497741294,0.008864501855802991
SOBOL,NSGAIII,WFG3,3,311.7131,0.6451739,103.1165,0.3795041,25.47583,8.415665,0.05120268085328168,0.017774000713487097,0.008262783448406542
SOBOL,NSGAIII,WFG3,3,311.7131,0.6451739,103.1165,0.3795041,30.47583,6.12115,0.0511400888543527,0.019298509031328286,0.008479259355473577
SOBOL,NSGAIII,WFG3,3,311.7131,0.6451739,103.1165,0.3795041,30.47583,8.415665,0.051179371788450743,0.019918088482354428,0.008523498632231008
SOBOL,NSGAIII,WFG3,3,311.7131,0.6451739,103.1165,0.921233,30.47583,8.415665,0.05092043058795999,0.025883528023243143,0.009733776704413017
SOBOL,NSGAIII,WFG3,3,311.7131,0.6451739,113.3569,0.3795041,30.47583,8.415665,0.05126386551571659,0.02061625172483342,0.009562388805831877
SOBOL,NSGAIII,WFG3,3,320.6601,0.5000497,132.8094,0.6857664,8.064373,4.87732,0.05088192662727516,0.021594339173320137,0.006934993072065212
SOBOL,NSGAIII,WFG3,3,320.6601,0.5000497,132.8094,0.754512,29.76296,4.87732,0.05068709628846502,0.026829008097644172,0.00987783011571183
SOBOL,NSGAIII,WFG3,3,320.6601,0.5000497,132.8094,0.754512,8.064373,4.87732,0.0513121992591968,0.023802230123371095,0.010564997761218433
SOBOL,NSGAIII,WFG3,3,320.6601,0.5000497,132.8094,0.754512,8.064373,9.593375,0.051710575079575986,0.015271408701866874,0.006225312220774284
SOBOL,NSGAIII,WFG3,3,320.6601,0.5000497,42.02405,0.754512,8.064373,4.87732,0.050350135497130646,0.01865536842985445,0.008299163648004065
SOBOL,NSGAIII,WFG3,3,320.6601,0.8214571,132.8094,0.754512,8.064373,4.87732,0.051487904340863665,0.02167281082547347,0.008644310451399864
SOBOL,NSGAIII,WFG3,3,338.2431,0.4338247,124.3118,0.5196101,47.05637,3.291808,0.048948838141093486,0.016491891559681844,0.006665103446254052
SOBOL,NSGAIII,WFG3,3,338.2431,0.7594742,126.5749,0.5456916,2.227483,9.379765,0.05028149708369877,0.020178675298798358,0.008530110023471899
SOBOL,NSGAIII,WFG3,3,360.9795,0.5361189,107.0101,0.7814465,103.5479,4.832485,0.05039874317042765,0.014643254108857156,0.0076962642172661855
SOBOL,NSGAIII,WFG3,3,360.9795,0.5361189,107.0101,0.9627461,103.5479,3.960969,0.049544131503427506,0.01579551120664446,0.006640069292369794
SOBOL,NSGAIII,WFG3,3,360.9795,0.5361189,107.0101,0.9627461,103.5479,4.832485,0.04964328378040819,0.019608486789564943,0.008287299759993219
SOBOL,NSGAIII,WFG3,3,360.9795,0.5361189,107.0101,0.9627461,75.62838,4.832485,0.04983880342135026,0.018518638857602913,0.007227812638376492
SOBOL,NSGAIII,WFG3,3,360.9795,0.5361189,178.8318,0.9627461,103.5479,4.832485,0.05010561461860675,0.02193586765246215,0.008955491408728084
SOBOL,NSGAIII,WFG3,3,360.9795,0.9402116,107.0101,0.9627461,103.5479,4.832485,0.049937210707631234,0.018570751618112325,0.007130417748203097
SOBOL,NSGAIII,WFG3,3,380.4986,0.2598088,167.2689,0.9914431,159.0477,6.799451,0.04953762217210133,0.021935279882306327,0.009220229298117217
SOBOL,NSGAIII,WFG3,3,380.4986,0.6245709,146.3595,0.4186345,145.1906,7.315753,0.0492508167361115,0.0182476816022017,0.00860299414588968
SOBOL,NSGAIII,WFG3,3,401.6613,0.3453421,46.21387,0.3380546,155.0013,8.641227,0.049320394979500186,0.019662667583633192,0.0075359443202475404
SOBOL,NSGAIII,WFG3,3,401.6613,0.5687679,19.88393,0.3380546,155.0013,8.641227,0.048913883084916905,0.02212689651332223,0.009315643196931542
