method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,mode,neighbour,GD,IGD,HV
SOBOL,MOEAD,WFG3,3,451.6704,0.1381575,170.738,0.5331595,144.0809,3.800021,0.1816281,0.044768543,0.054995493,0.021028299
SOBOL,MOEAD,WFG3,3,451.6704,0.9741377,85.93497,0.5867099,182.1823,3.160156,0.2710246,0.02928666,0.061013965,0.025192259
SOBOL,MOEAD,WFG3,3,46.9492,0.25058,19.519,0.321936,94.8876,2.47598,0.162096,0.109883392,0.065084538,0.026558874
SOBOL,MOEAD,WFG3,3,46.94923,0.2505802,163.7235,0.1151729,94.8876,2.475979,0.1620957,0.098262282,0.094201565,0.033490659
SOBOL,MOEAD,WFG3,3,46.94923,0.2505802,163.7235,0.3219355,110.5691,2.475979,0.1620957,0.111508936,0.083446818,0.036757918
SOBOL,MOEAD,WFG3,3,46.94923,0.2505802,163.7235,0.3219355,94.8876,2.475979,0.1620957,0.106486936,0.109265438,0.042519884
SOBOL,MOEAD,WFG3,3,46.94923,0.2505802,163.7235,0.3219355,94.8876,2.475979,0.3984762,0.112511919,0.086155424,0.029096644
SOBOL,MOEAD,WFG3,3,46.94923,0.2505802,163.7235,0.3219355,94.8876,2.523567,0.1620957,0.076578051,0.076079657,0.031647053
SOBOL,MOEAD,WFG3,3,46.94923,0.9311818,163.7235,0.3219355,94.8876,2.475979,0.1620957,0.110372373,0.108793665,0.036798768
SOBOL,MOEAD,WFG3,3,461.5419,0.130053,59.02621,0.9855121,196.6081,3.551688,0.1756664,0.045081965,0.056374844,0.022058626
SOBOL,MOEAD,WFG3,3,461.5419,0.989262,68.34588,0.6834441,15.45881,1.115412,0.2900275,0.05656988,0.103047975,0.019564427
SOBOL,MOEAD,WFG3,3,486.8259,0.2847477,109.1774,0.1356434,64.90376,3.630303,0.2544831,0.03783713,0.05207472,0.023343001
SOBOL,MOEAD,WFG3,3,486.8259,0.2847477,109.1774,0.1595038,40.37224,3.630303,0.2544831,0.038676894,0.049768013,0.024412068
SOBOL,MOEAD,WFG3,3,486.8259,0.2847477,109.1774,0.1595038,64.90376,1.773133,0.2544831,0.042848359,0.047814494,0.021103636
SOBOL,MOEAD,WFG3,3,486.8259,0.2847477,109.1774,0.1595038,64.90376,3.630303,0.2544831,0.038587795,0.047845879,0.021681366
SOBOL,MOEAD,WFG3,3,486.8259,0.2847477,109.1774,0.1595038,64.90376,3.630303,0.3045944,0.03752412,0.049684017,0.020924906
SOBOL,MOEAD,WFG3,3,486.8259,0.2847477,3.676384,0.1595038,64.90376,3.630303,0.2544831,0.040936353,0.057766319,0.024294563
SOBOL,MOEAD,WFG3,3,486.8259,0.7216839,109.1774,0.1595038,64.90376,3.630303,0.2544831,0.035027879,0.052809584,0.024404623
SOBOL,MOEAD,WFG3,3,497.9677,0.7015734,15.2736,0.2789325,151.7053,2.660623,0.1861145,0.030139969,0.064578752,0.028003914
SOBOL,MOEAD,WFG3,3,497.9677,0.894669,15.2736,0.2358911,151.7053,2.660623,0.1861145,0.031895265,0.060271592,0.025973183
SOBOL,MOEAD,WFG3,3,497.9677,0.894669,15.2736,0.2789325,151.7053,2.660623,0.156409,0.031063896,0.059209478,0.026054568
SOBOL,MOEAD,WFG3,3,497.9677,0.894669,15.2736,0.2789325,151.7053,2.660623,0.1861145,0.029951207,0.05899972,0.024790157
SOBOL,MOEAD,WFG3,3,497.9677,0.894669,15.2736,0.2789325,151.7053,2.86071,0.1861145,0.03195225,0.071757615,0.029122909
SOBOL,MOEAD,WFG3,3,497.9677,0.894669,15.2736,0.2789325,22.53017,2.660623,0.1861145,0.031851277,0.050816093,0.020204958
SOBOL,MOEAD,WFG3,3,497.9677,0.894669,82.63602,0.2789325,151.7053,2.660623,0.1861145,0.028594473,0.051896356,0.024112183
SOBOL,MOEAD,WFG3,3,517.8938,0.4364218,34.29554,0.6075639,142.8941,3.476347,0.1967234,0.029958285,0.057409825,0.025862239
SOBOL,MOEAD,WFG3,3,517.8938,0.7478943,173.1017,0.9819858,41.7405,1.376108,0.1208813,0.055306706,0.111112357,0.025622612
SOBOL,MOEAD,WFG3,3,540.856,0.2847477,109.1774,0.1595038,64.90376,3.630303,0.2544831,0.040535512,0.043081023,0.020627353
SOBOL,MOEAD,WFG3,3,540.856,0.7216839,3.676384,0.1356434,40.37224,1.773133,0.3045944,0.0471281,0.043305991,0.019241557
SOBOL,MOEAD,WFG3,3,558.6468,0.606134,55.62235,0.3547776,154.5714,3.889796,0.2757395,0.038116148,0.042256365,0.020381437
SOBOL,MOEAD,WFG3,3,558.6468,0.8730749,55.62235,0.3547776,133.3273,3.889796,0.2757395,0.037183535,0.051313728,0.024921634
SOBOL,MOEAD,WFG3,3,558.6468,0.8730749,55.62235,0.3547776,154.5714,2.681622,0.2757395,0.032581306,0.057808832,0.02496225
SOBOL,MOEAD,WFG3,3,558.6468,0.8730749,55.62235,0.3547776,154.5714,3.889796,0.1410877,0.040298989,0.049266636,0.023455972
SOBOL,MOEAD,WFG3,3,558.6468,0.8730749,55.62235,0.3547776,154.5714,3.889796,0.2757395,0.037608622,0.059638098,0.028212049
SOBOL,MOEAD,WFG3,3,558.6468,0.8730749,55.62235,0.6148545,154.5714,3.889796,0.2757395,0.038811017,0.040865118,0.019684404
SOBOL,MOEAD,WFG3,3,558.6468,0.8730749,89.14092,0.3547776,154.5714,3.889796,0.2757395,0.036665133,0.044323996,0.020617956
SOBOL,MOEAD,WFG3,3,564.551,0.2723527,31.89052,0.9077848,25.90589,3.416743,0.1451234,0.037904914,0.0334935,0.015088126
SOBOL,MOEAD,WFG3,3,564.551,0.409226,28.06988,0.9077848,25.90589,3.416743,0.1451234,0.040385802,0.044276341,0.018870456
SOBOL,MOEAD,WFG3,3,564.551,0.409226,31.89052,0.2283471,25.90589,3.416743,0.1451234,0.036006112,0.057008124,0.025804532
SOBOL,MOEAD,WFG3,3,564.551,0.409226,31.89052,0.9077848,25.90589,3.032505,0.1451234,0.038926653,0.039162433,0.017449998
SOBOL,MOEAD,WFG3,3,564.551,0.409226,31.89052,0.9077848,25.90589,3.416743,0.1451234,0.039448713,0.043491063,0.018199363
SOBOL,MOEAD,WFG3,3,564.551,0.409226,31.89052,0.9077848,25.90589,3.416743,0.3491642,0.034175771,0.046416478,0.019793559
SOBOL,MOEAD,WFG3,3,564.551,0.409226,31.89052,0.9077848,60.02255,3.416743,0.1451234,0.036832676,0.045178627,0.018432195
SOBOL,MOEAD,WFG3,3,592.0184,0.6861002,103.2499,0.8292174,136.4417,1.875551,0.3177604,0.0428678,0.054607768,0.023520535
SOBOL,MOEAD,WFG3,3,592.0184,0.9190491,98.36994,0.6963501,68.07074,1.607076,0.4313233,0.042434728,0.070210436,0.031532744
SOBOL,MOEAD,WFG3,3,608.9396,0.3399426,184.7167,0.5065977,195.8121,2.311775,0.2629545,0.042440779,0.033803567,0.015494329
SOBOL,MOEAD,WFG3,3,608.9396,0.7705259,25.80442,0.7443376,49.18393,1.983144,0.3226953,0.043518215,0.055490065,0.02505395
SOBOL,MOEAD,WFG3,3,62.65391,0.6416,160.5674,0.2632498,111.9095,1.476901,0.3505213,0.127386061,0.22818716,0.031997374
SOBOL,MOEAD,WFG3,3,62.65391,0.6578598,149.7916,0.2632498,111.9095,1.476901,0.3505213,0.126805109,0.230438188,0.04159309
SOBOL,MOEAD,WFG3,3,62.65391,0.6578598,160.5674,0.2632498,111.9095,1.476901,0.3505213,0.128115752,0.225768479,0.038948862
SOBOL,MOEAD,WFG3,3,62.65391,0.6578598,160.5674,0.2632498,111.9095,1.476901,0.458987,0.124820995,0.222829879,0.038080004
SOBOL,MOEAD,WFG3,3,62.65391,0.6578598,160.5674,0.2632498,111.9095,2.421449,0.3505213,0.102122597,0.070501002,0.030943154
SOBOL,MOEAD,WFG3,3,62.65391,0.6578598,160.5674,0.2632498,148.5372,1.476901,0.3505213,0.123148897,0.242382354,0.034881475
SOBOL,MOEAD,WFG3,3,62.65391,0.6578598,160.5674,0.8889927,111.9095,1.476901,0.3505213,0.133840434,0.236237144,0.037860789
SOBOL,MOEAD,WFG3,3,624.1995,0.6626767,151.4104,0.6662373,121.5002,3.945049,0.1702109,0.038273828,0.047828609,0.022384061
SOBOL,MOEAD,WFG3,3,624.1995,0.8438804,193.3374,0.8480188,57.21342,1.80634,0.4653834,0.0430317,0.060489601,0.027379744
SOBOL,MOEAD,WFG3,3,648.6627,0.4522229,6.397835,0.712082,74.62563,2.734686,0.4980961,0.031576335,0.055377427,0.023442534
SOBOL,MOEAD,WFG3,3,648.6627,0.4637668,117.2044,0.9323365,172.6759,1.29416,0.242122,0.04966125,0.109231389,0.019341191
SOBOL,MOEAD,WFG3,3,659.1998,0.3043075,41.03975,0.5357584,2.469645,1.684238,0.230088,0.045492127,0.048043916,0.021009343
SOBOL,MOEAD,WFG3,3,659.1998,0.3043075,41.03975,0.5357584,2.469645,3.129873,0.230088,0.038807578,0.033274213,0.015243336
SOBOL,MOEAD,WFG3,3,659.1998,0.3043075,41.03975,0.5357584,2.469645,3.129873,0.4536613,0.035898193,0.038080997,0.015817306
SOBOL,MOEAD,WFG3,3,659.1998,0.3043075,41.03975,0.5357584,85.24672,3.129873,0.230088,0.031446442,0.05934423,0.025702922
SOBOL,MOEAD,WFG3,3,659.1998,0.3043075,41.03975,0.8024516,2.469645,3.129873,0.230088,0.039836447,0.029775729,0.014509386
SOBOL,MOEAD,WFG3,3,659.1998,0.3043075,47.68823,0.5357584,2.469645,3.129873,0.230088,0.038379493,0.044869785,0.020757737
SOBOL,MOEAD,WFG3,3,659.1998,0.5141094,41.03975,0.5357584,2.469645,3.129873,0.230088,0.038337815,0.039859575,0.017024489
SOBOL,MOEAD,WFG3,3,684.1937,0.6861002,103.2499,0.6963501,136.4417,1.875551,0.3177604,0.040410637,0.050545794,0.023570865
SOBOL,MOEAD,WFG3,3,684.1937,0.6861002,103.2499,0.8292174,136.4417,1.607076,0.3177604,0.03983207,0.040190855,0.018866881
SOBOL,MOEAD,WFG3,3,684.1937,0.6861002,103.2499,0.8292174,136.4417,1.875551,0.3177604,0.03965852,0.054098354,0.026637707
SOBOL,MOEAD,WFG3,3,684.1937,0.6861002,103.2499,0.8292174,136.4417,1.875551,0.4313233,0.039487696,0.062665975,0.028011309
SOBOL,MOEAD,WFG3,3,684.1937,0.6861002,103.2499,0.8292174,68.07074,1.875551,0.3177604,0.04125037,0.040316295,0.018415742
SOBOL,MOEAD,WFG3,3,684.1937,0.6861002,98.36994,0.8292174,136.4417,1.875551,0.3177604,0.039984985,0.066437198,0.028911073
SOBOL,MOEAD,WFG3,3,684.1937,0.9190491,103.2499,0.8292174,136.4417,1.875551,0.3177604,0.039983416,0.062170764,0.027446092
SOBOL,MOEAD,WFG3,3,685.729,0.1599919,96.52399,0.552317,101.8947,2.964113,0.442915,0.029875503,0.04652613,0.018698369
SOBOL,MOEAD,WFG3,3,685.729,0.6200065,112.71,0.6585795,107.9469,2.1695,0.4150298,0.039615097,0.051195096,0.025419006
SOBOL,MOEAD,WFG3,3,708.8269,0.2076434,121.8133,0.4586621,169.626,2.574053,0.1037373,0.035972645,0.04102037,0.017584941
SOBOL,MOEAD,WFG3,3,708.8269,0.3666651,182.1835,0.3982426,89.23227,3.270295,0.4272441,0.028921168,0.052345149,0.022401303
SOBOL,MOEAD,WFG3,3,723.6601,0.170512,38.59595,0.8148664,161.9485,2.340115,0.295734,0.040113544,0.05735434,0.023990283
SOBOL,MOEAD,WFG3,3,723.6601,0.5943902,105.3936,0.6414478,178.3809,1.225295,0.3618857,0.046435233,0.144734301,0.022441405
SOBOL,MOEAD,WFG3,3,751.3575,0.1857844,157.3982,0.7363062,46.9162,2.029893,0.3786953,0.040608386,0.0448639,0.018936011
SOBOL,MOEAD,WFG3,3,751.3575,0.2404422,73.81483,0.3606338,190.627,3.602253,0.3136178,0.036069905,0.040133549,0.018925489
SOBOL,MOEAD,WFG3,3,768.2472,0.1381575,85.93497,0.5867099,182.1823,3.160156,0.2710246,0.030500651,0.038711401,0.017317916
SOBOL,MOEAD,WFG3,3,768.2472,0.9741377,170.738,0.5867099,182.1823,3.160156,0.2710246,0.028962507,0.067979974,0.031154868
SOBOL,MOEAD,WFG3,3,768.2472,0.9741377,85.93497,0.5331595,182.1823,3.160156,0.2710246,0.028976334,0.067415405,0.029553405
SOBOL,MOEAD,WFG3,3,768.2472,0.9741377,85.93497,0.5867099,144.0809,3.160156,0.2710246,0.027443585,0.044133461,0.019492703
SOBOL,MOEAD,WFG3,3,768.2472,0.9741377,85.93497,0.5867099,182.1823,3.160156,0.1816281,0.031348782,0.05547787,0.026269078
SOBOL,MOEAD,WFG3,3,768.2472,0.9741377,85.93497,0.5867099,182.1823,3.160156,0.2710246,0.028749318,0.061806501,0.026161307
SOBOL,MOEAD,WFG3,3,768.2472,0.9741377,85.93497,0.5867099,182.1823,3.800021,0.2710246,0.033205032,0.060664977,0.026972832
SOBOL,MOEAD,WFG3,3,779.7433,0.606134,89.14092,0.6148545,133.3273,2.681622,0.1410877,0.032198638,0.045955723,0.021242902
SOBOL,MOEAD,WFG3,3,779.7433,0.8730749,55.62235,0.3547776,154.5714,3.889796,0.2757395,0.031578055,0.057598432,0.026604708
SOBOL,MOEAD,WFG3,3,801.0441,0.1097524,91.32761,0.1205052,6.902975,3.40735,0.4364454,0.029234252,0.044004664,0.017307921
SOBOL,MOEAD,WFG3,3,801.0441,0.5299017,122.9334,0.4180047,36.0121,3.770655,0.3340797,0.034235479,0.055497708,0.025864772
SOBOL,MOEAD,WFG3,3,817.4313,0.5356833,129.8748,0.1660823,91.31531,3.318701,0.2041384,0.029834262,0.040360272,0.019000503
SOBOL,MOEAD,WFG3,3,817.4313,0.5356833,167.7031,0.1660823,83.20922,3.318701,0.2041384,0.030827556,0.057775045,0.0251233
SOBOL,MOEAD,WFG3,3,817.4313,0.5356833,167.7031,0.1660823,91.31531,1.100608,0.2041384,0.045099418,0.126801994,0.021350269
SOBOL,MOEAD,WFG3,3,817.4313,0.5356833,167.7031,0.1660823,91.31531,3.318701,0.2041384,0.030244862,0.0484541,0.022256354
SOBOL,MOEAD,WFG3,3,817.4313,0.5356833,167.7031,0.1660823,91.31531,3.318701,0.4925116,0.026581742,0.044923805,0.019736542
SOBOL,MOEAD,WFG3,3,817.4313,0.5356833,167.7031,0.8593249,91.31531,3.318701,0.2041384,0.031931789,0.054358298,0.024980405
SOBOL,MOEAD,WFG3,3,817.4313,0.5652462,167.7031,0.1660823,91.31531,3.318701,0.2041384,0.03026852,0.045153218,0.020928395
SOBOL,MOEAD,WFG3,3,829.0397,0.3769084,50.46956,0.4954914,19.17346,1.951097,0.1221852,0.040725585,0.051980716,0.022209514
SOBOL,MOEAD,WFG3,3,829.0397,0.5800162,191.9233,0.4235608,189.2572,2.792273,0.3915203,0.027303235,0.047935389,0.02155442
SOBOL,MOEAD,WFG3,3,83.85875,0.3769084,191.9233,0.4235608,189.2572,2.792273,0.3915203,0.053685496,0.081894444,0.034380967
SOBOL,MOEAD,WFG3,3,83.85875,0.5800162,191.9233,0.4235608,189.2572,1.951097,0.3915203,0.090179421,0.108181993,0.043942085
SOBOL,MOEAD,WFG3,3,83.85875,0.5800162,191.9233,0.4235608,189.2572,2.792273,0.1221852,0.062421467,0.058437401,0.027290921
SOBOL,MOEAD,WFG3,3,83.85875,0.5800162,191.9233,0.4235608,189.2572,2.792273,0.3915203,0.060162876,0.079550895,0.032532026
SOBOL,MOEAD,WFG3,3,83.85875,0.5800162,191.9233,0.4235608,19.17346,2.792273,0.3915203,0.051426301,0.077397889,0.033639546
SOBOL,MOEAD,WFG3,3,83.85875,0.5800162,191.9233,0.4954914,189.2572,2.792273,0.3915203,0.055798642,0.068719998,0.029558367
SOBOL,MOEAD,WFG3,3,83.85875,0.5800162,50.46956,0.4235608,189.2572,2.792273,0.3915203,0.054436913,0.06878369,0.027853336
SOBOL,MOEAD,WFG3,3,850.1611,0.6416,149.7916,0.8889927,148.5372,2.421449,0.458987,0.036062514,0.052362065,0.022942642
SOBOL,MOEAD,WFG3,3,850.1611,0.6578598,160.5674,0.2632498,111.9095,1.476901,0.3505213,0.043671946,0.102621284,0.019291673
SOBOL,MOEAD,WFG3,3,871.8348,0.215342,142.5884,0.8837963,117.3549,1.731514,0.1314561,0.039182459,0.048809497,0.022336545
SOBOL,MOEAD,WFG3,3,871.8348,0.7816569,142.5884,0.4394726,117.3549,1.731514,0.1314561,0.037434483,0.049485374,0.021311683
SOBOL,MOEAD,WFG3,3,871.8348,0.7816569,142.5884,0.8837963,117.3549,1.731514,0.1075794,0.039247412,0.0462819,0.020335668
SOBOL,MOEAD,WFG3,3,871.8348,0.7816569,142.5884,0.8837963,117.3549,1.731514,0.1314561,0.038515577,0.055385047,0.023424738
SOBOL,MOEAD,WFG3,3,871.8348,0.7816569,142.5884,0.8837963,117.3549,3.991919,0.1314561,0.032844986,0.049925292,0.023036229
SOBOL,MOEAD,WFG3,3,871.8348,0.7816569,142.5884,0.8837963,165.3436,1.731514,0.1314561,0.03832837,0.051973009,0.023945757
SOBOL,MOEAD,WFG3,3,871.8348,0.7816569,77.15124,0.8837963,117.3549,1.731514,0.1314561,0.038436154,0.04473887,0.019127909
SOBOL,MOEAD,WFG3,3,878.7555,0.4857772,10.97895,0.4711245,76.74726,1.580718,0.2180321,0.037567127,0.060823068,0.025957552
SOBOL,MOEAD,WFG3,3,878.7555,0.8676696,10.97895,0.4711245,76.74726,1.580718,0.2180321,0.03732524,0.060332115,0.027050861
SOBOL,MOEAD,WFG3,3,878.7555,0.8676696,10.97895,0.4711245,76.74726,1.580718,0.3704973,0.03673811,0.048113049,0.020638861
SOBOL,MOEAD,WFG3,3,878.7555,0.8676696,10.97895,0.4711245,76.74726,2.112837,0.2180321,0.037548057,0.059640229,0.025876966
SOBOL,MOEAD,WFG3,3,878.7555,0.8676696,10.97895,0.4711245,98.11773,1.580718,0.2180321,0.037337776,0.051982401,0.022863472
SOBOL,MOEAD,WFG3,3,878.7555,0.8676696,10.97895,0.9456513,76.74726,1.580718,0.2180321,0.037709736,0.064686556,0.028237226
SOBOL,MOEAD,WFG3,3,878.7555,0.8676696,63.61298,0.4711245,76.74726,1.580718,0.2180321,0.036861185,0.053311961,0.023902804
SOBOL,MOEAD,WFG3,3,898.1004,0.170512,105.3936,0.6414478,178.3809,1.225295,0.3618857,0.043842394,0.09487447,0.012879256
SOBOL,MOEAD,WFG3,3,898.1004,0.5943902,105.3936,0.6414478,161.9485,1.225295,0.3618857,0.042213771,0.126787284,0.020007454
SOBOL,MOEAD,WFG3,3,898.1004,0.5943902,105.3936,0.6414478,178.3809,1.225295,0.295734,0.043049171,0.108042226,0.020467474
SOBOL,MOEAD,WFG3,3,898.1004,0.5943902,105.3936,0.6414478,178.3809,1.225295,0.3618857,0.042964582,0.094927081,0.015051787
SOBOL,MOEAD,WFG3,3,898.1004,0.5943902,105.3936,0.6414478,178.3809,2.340115,0.3618857,0.035544795,0.042242265,0.018844934
SOBOL,MOEAD,WFG3,3,898.1004,0.5943902,105.3936,0.8148664,178.3809,1.225295,0.3618857,0.043022159,0.100232111,0.016301993
SOBOL,MOEAD,WFG3,3,898.1004,0.5943902,38.59595,0.6414478,178.3809,1.225295,0.3618857,0.042863985,0.092233036,0.019128337
SOBOL,MOEAD,WFG3,3,924.5688,0.1599919,112.71,0.6585795,107.9469,2.1695,0.4150298,0.035503293,0.039931053,0.018872716
SOBOL,MOEAD,WFG3,3,924.5688,0.6200065,112.71,0.552317,107.9469,2.1695,0.4150298,0.034319752,0.048502117,0.022670439
SOBOL,MOEAD,WFG3,3,924.5688,0.6200065,112.71,0.6585795,101.8947,2.1695,0.4150298,0.03512248,0.038418722,0.016475511
SOBOL,MOEAD,WFG3,3,924.5688,0.6200065,112.71,0.6585795,107.9469,2.1695,0.4150298,0.034884767,0.056124741,0.025879497
SOBOL,MOEAD,WFG3,3,924.5688,0.6200065,112.71,0.6585795,107.9469,2.1695,0.442915,0.034042946,0.056431974,0.025523102
SOBOL,MOEAD,WFG3,3,924.5688,0.6200065,112.71,0.6585795,107.9469,2.964113,0.4150298,0.025659477,0.056560476,0.024724597
SOBOL,MOEAD,WFG3,3,924.5688,0.6200065,96.52399,0.6585795,107.9469,2.1695,0.4150298,0.034828496,0.056329024,0.025224736
SOBOL,MOEAD,WFG3,3,932.5288,0.4019496,129.0384,0.1925305,72.33445,2.233454,0.4811329,0.034064978,0.046790366,0.020965966
SOBOL,MOEAD,WFG3,3,932.5288,0.4019496,129.0384,0.1925305,9.997756,1.354977,0.4811329,0.043121086,0.102512133,0.017768786
SOBOL,MOEAD,WFG3,3,932.5288,0.4019496,129.0384,0.1925305,9.997756,2.233454,0.4736853,0.035743577,0.05006004,0.023316463
SOBOL,MOEAD,WFG3,3,932.5288,0.4019496,129.0384,0.1925305,9.997756,2.233454,0.4811329,0.036157887,0.040932564,0.01924859
SOBOL,MOEAD,WFG3,3,932.5288,0.4019496,129.0384,0.3265319,9.997756,2.233454,0.4811329,0.036400141,0.047652602,0.021401921
SOBOL,MOEAD,WFG3,3,932.5288,0.4019496,136.7266,0.1925305,9.997756,2.233454,0.4811329,0.035777318,0.040030972,0.018224766
SOBOL,MOEAD,WFG3,3,932.5288,0.8344903,129.0384,0.1925305,9.997756,2.233454,0.4811329,0.035580285,0.05770064,0.026398438
SOBOL,MOEAD,WFG3,3,963.6731,0.3399426,184.7167,0.5065977,195.8121,1.983144,0.2629545,0.035376463,0.049209253,0.021206234
SOBOL,MOEAD,WFG3,3,963.6731,0.3399426,184.7167,0.5065977,195.8121,2.311775,0.2629545,0.035010821,0.042578213,0.019601779
SOBOL,MOEAD,WFG3,3,963.6731,0.3399426,184.7167,0.5065977,195.8121,2.311775,0.3226953,0.034645836,0.043179049,0.019870635
SOBOL,MOEAD,WFG3,3,963.6731,0.3399426,184.7167,0.5065977,49.18393,2.311775,0.2629545,0.036561278,0.053146245,0.023713287
SOBOL,MOEAD,WFG3,3,963.6731,0.3399426,184.7167,0.7443376,195.8121,2.311775,0.2629545,0.034271944,0.04804284,0.022138735
SOBOL,MOEAD,WFG3,3,963.6731,0.3399426,25.80442,0.5065977,195.8121,2.311775,0.2629545,0.035134045,0.049686789,0.021287754
SOBOL,MOEAD,WFG3,3,963.6731,0.7705259,184.7167,0.5065977,195.8121,2.311775,0.2629545,0.035183988,0.054426532,0.024856046
SOBOL,MOEAD,WFG3,3,980.9065,0.215342,77.15124,0.4394726,165.3436,3.991919,0.1075794,0.036762182,0.04133292,0.01876668
SOBOL,MOEAD,WFG3,3,980.9065,0.7816569,142.5884,0.8837963,117.3549,1.731514,0.1314561,0.036742047,0.047986727,0.020984746
SOBOL,MOEAD,WFG3,3,992.9461,0.3043075,41.03975,0.5357584,2.469645,3.129873,0.230088,0.031406677,0.035045805,0.015410143
SOBOL,MOEAD,WFG3,3,992.9461,0.5141094,47.68823,0.8024516,85.24672,1.684238,0.4536613,0.034105478,0.048161704,0.022751099
MorrisLHS,MOEAD,WFG7,3,101.404,0.7490828,152.6355,0.4552342,47.4252,2.690735,0.3519146,0.017780772,0.034981881,0.034842267
MorrisLHS,MOEAD,WFG7,3,101.404,0.8903467,152.6355,0.4552342,189.2882,2.690735,0.3519146,0.028661253,0.077744497,0.03554243
MorrisLHS,MOEAD,WFG7,3,101.404,0.8903467,152.6355,0.4552342,47.4252,2.690735,0.3519146,0.017076644,0.034258106,0.025923341
MorrisLHS,MOEAD,WFG7,3,101.404,0.8903467,152.6355,0.4552342,47.4252,2.690735,0.3845033,0.017538601,0.053652591,0.030422996
MorrisLHS,MOEAD,WFG7,3,101.404,0.8903467,152.6355,0.4552342,47.4252,3.008278,0.3519146,0.019116333,0.072253615,0.027244752
MorrisLHS,MOEAD,WFG7,3,101.404,0.8903467,152.6355,0.5970992,47.4252,2.690735,0.3519146,0.016416489,0.044727004,0.030395328
MorrisLHS,MOEAD,WFG7,3,101.404,0.8903467,169.5434,0.4552342,47.4252,2.690735,0.3519146,0.01773675,0.049564933,0.031697428
MorrisLHS,MOEAD,WFG7,3,124.3241,0.5896376,39.11428,0.4787832,113.9253,1.778333,0.4820522,0.016008644,0.040592754,0.026014037
MorrisLHS,MOEAD,WFG7,3,153.156,0.5292019,101.9099,0.7834421,6.737146,2.601006,0.4409254,0.007397462,0.010242649,0.007409541
MorrisLHS,MOEAD,WFG7,3,183.6233,0.3942897,86.72777,0.2786548,176.6071,1.394732,0.4588277,0.040140226,0.041623091,0.021155593
MorrisLHS,MOEAD,WFG7,3,198.6519,0.6877692,80.92198,0.554675,14.62436,3.342641,0.2065209,0.007827265,0.014400135,0.01025283
MorrisLHS,MOEAD,WFG7,3,20.73078,0.8593933,143.5797,0.3874919,30.48725,1.191546,0.1338358,0.101758494,0.107245942,0.035093471
MorrisLHS,MOEAD,WFG7,3,238.4127,0.3895079,148.9182,0.5819946,198.342,2.028916,0.4353941,0.013078224,0.04815996,0.029124441
MorrisLHS,MOEAD,WFG7,3,252.4963,0.1280953,61.55616,0.6388573,169.0129,1.886807,0.4077759,0.016177943,0.050538072,0.022139489
MorrisLHS,MOEAD,WFG7,3,252.4963,0.1280953,61.55616,0.6388573,169.0129,2.254612,0.2237167,0.018061387,0.073791389,0.027551157
MorrisLHS,MOEAD,WFG7,3,252.4963,0.1280953,61.55616,0.6388573,169.0129,2.254612,0.4077759,0.016548224,0.048098985,0.016887441
MorrisLHS,MOEAD,WFG7,3,252.4963,0.1280953,61.55616,0.6388573,64.13753,2.254612,0.4077759,0.01435206,0.041050104,0.0245324
MorrisLHS,MOEAD,WFG7,3,252.4963,0.1280953,61.55616,0.8546648,169.0129,2.254612,0.4077759,0.014888945,0.051809081,0.024873422
MorrisLHS,MOEAD,WFG7,3,252.4963,0.1280953,94.61412,0.6388573,169.0129,2.254612,0.4077759,0.016678268,0.049414841,0.020909132
MorrisLHS,MOEAD,WFG7,3,252.4963,0.1635307,61.55616,0.6388573,169.0129,2.254612,0.4077759,0.015816311,0.060792131,0.024379606
MorrisLHS,MOEAD,WFG7,3,282.4497,0.4303587,51.76325,0.1707912,128.4032,3.998668,0.1087684,0.014836654,0.037907372,0.021600725
MorrisLHS,MOEAD,WFG7,3,282.4497,0.9492281,51.76325,0.1707912,128.4032,3.20606,0.1087684,0.0154555,0.043959914,0.027349626
MorrisLHS,MOEAD,WFG7,3,282.4497,0.9492281,51.76325,0.1707912,128.4032,3.998668,0.1087684,0.012095903,0.042650473,0.025526853
MorrisLHS,MOEAD,WFG7,3,282.4497,0.9492281,51.76325,0.1707912,128.4032,3.998668,0.2565197,0.011116804,0.044547882,0.027160951
MorrisLHS,MOEAD,WFG7,3,282.4497,0.9492281,51.76325,0.1707912,97.19297,3.998668,0.1087684,0.011075303,0.036235189,0.02581123
MorrisLHS,MOEAD,WFG7,3,282.4497,0.9492281,51.76325,0.6752753,128.4032,3.998668,0.1087684,0.009986298,0.038870466,0.024873185
MorrisLHS,MOEAD,WFG7,3,282.4497,0.9492281,75.75384,0.1707912,128.4032,3.998668,0.1087684,0.011211128,0.041119274,0.018197347
MorrisLHS,MOEAD,WFG7,3,299.0085,0.6386742,18.4595,0.2895614,82.33785,3.692688,0.164128,0.009513285,0.030317365,0.020989515
MorrisLHS,MOEAD,WFG7,3,299.0085,0.6545927,171.9932,0.2895614,82.33785,3.692688,0.164128,0.010523732,0.047284354,0.023648972
MorrisLHS,MOEAD,WFG7,3,299.0085,0.6545927,18.4595,0.2895614,140.6756,3.692688,0.164128,0.010771782,0.04735602,0.029536494
MorrisLHS,MOEAD,WFG7,3,299.0085,0.6545927,18.4595,0.2895614,82.33785,3.450676,0.164128,0.011209683,0.03786196,0.0209147
