method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,tournament,GD,IGD,HV
MorrisLHS,NSGAIII,IDTLZ2,3,248.8468,0.6465929,5.197351,0.4154813,2.740471,2.250334,0.009012041,0.003824012,0.006032293
MorrisLHS,NSGAIII,IDTLZ2,3,248.8468,0.6465929,5.197351,0.451281,2.740471,2.250334,0.008893901,0.0035392,0.005736678
MorrisLHS,NSGAIII,IDTLZ2,3,248.8468,0.6465929,5.197351,0.451281,2.740471,4.716035,0.009378752,0.003923304,0.00692401
MorrisLHS,NSGAIII,IDTLZ2,3,248.8468,0.6465929,5.197351,0.451281,88.65205,2.250334,0.008530808,0.003437458,0.004673896
MorrisLHS,NSGAIII,IDTLZ2,3,27.08022,0.7828891,101.8071,0.7883556,151.139,3.115708,0.003283502,0.013452459,0.023282057
MorrisLHS,NSGAIII,IDTLZ2,3,276.7504,0.1899941,152.6633,0.3184991,142.8849,2.073315,0.015935963,0.007883743,0.012049996
MorrisLHS,NSGAIII,IDTLZ2,3,276.7504,0.1899941,152.6633,0.5332336,142.8849,2.073315,0.016167115,0.008486572,0.012939568
MorrisLHS,NSGAIII,IDTLZ2,3,276.7504,0.1899941,152.6633,0.5332336,142.8849,4.494971,0.01772288,0.009743687,0.011889051
MorrisLHS,NSGAIII,IDTLZ2,3,276.7504,0.1899941,152.6633,0.5332336,191.3787,2.073315,0.016460333,0.007190641,0.012300273
MorrisLHS,NSGAIII,IDTLZ2,3,276.7504,0.1899941,60.25713,0.5332336,142.8849,2.073315,0.016202032,0.01158486,0.017221697
MorrisLHS,NSGAIII,IDTLZ2,3,276.7504,0.6976269,152.6633,0.5332336,142.8849,2.073315,0.010019386,0.004019132,0.00620597
MorrisLHS,NSGAIII,IDTLZ2,3,312.6097,0.1463574,140.4241,0.6189176,156.1528,5.915713,0.020686758,0.009000331,0.01278314
MorrisLHS,NSGAIII,IDTLZ2,3,312.6097,0.3217934,140.4241,0.2953015,156.1528,5.915713,0.014789175,0.005929192,0.009880842
MorrisLHS,NSGAIII,IDTLZ2,3,312.6097,0.3217934,140.4241,0.6189176,156.1528,5.915713,0.015574684,0.008550002,0.012367471
MorrisLHS,NSGAIII,IDTLZ2,3,312.6097,0.3217934,140.4241,0.6189176,156.1528,7.668131,0.01580074,0.007799488,0.012076995
MorrisLHS,NSGAIII,IDTLZ2,3,312.6097,0.3217934,140.4241,0.6189176,37.69799,5.915713,0.014874673,0.006705335,0.011240196
MorrisLHS,NSGAIII,IDTLZ2,3,312.6097,0.3217934,64.10296,0.6189176,156.1528,5.915713,0.014937119,0.007146274,0.010714675
MorrisLHS,NSGAIII,IDTLZ2,3,330.248,0.1290467,134.9492,0.5583233,130.9458,9.410695,0.023626072,0.010074752,0.015908083
MorrisLHS,NSGAIII,IDTLZ2,3,362.4157,0.5613132,39.99713,0.3618285,161.4097,6.06458,0.013580393,0.005211134,0.007942711
MorrisLHS,NSGAIII,IDTLZ2,3,362.4157,0.5613132,9.560549,0.3353076,161.4097,6.06458,0.013409516,0.006175411,0.009536111
MorrisLHS,NSGAIII,IDTLZ2,3,362.4157,0.5613132,9.560549,0.3618285,161.4097,6.06458,0.013568887,0.005416809,0.007407814
MorrisLHS,NSGAIII,IDTLZ2,3,362.4157,0.5613132,9.560549,0.3618285,161.4097,8.219516,0.013778764,0.006056831,0.008506779
MorrisLHS,NSGAIII,IDTLZ2,3,362.4157,0.5613132,9.560549,0.3618285,196.0163,6.06458,0.013437072,0.006611365,0.010236956
MorrisLHS,NSGAIII,IDTLZ2,3,362.4157,0.995291,9.560549,0.3618285,161.4097,6.06458,0.010976862,0.004107371,0.006459466
MorrisLHS,NSGAIII,IDTLZ2,3,385.6359,0.1899941,152.6633,0.5332336,142.8849,2.073315,0.018743151,0.007667376,0.011822319
MorrisLHS,NSGAIII,IDTLZ2,3,400.542,0.2965348,171.8112,0.2059341,7.20662,9.052504,0.017862898,0.009209684,0.013350734
MorrisLHS,NSGAIII,IDTLZ2,3,412.3661,0.2090022,119.5377,0.7540609,108.09,4.362789,0.020056022,0.009564999,0.013677436
MorrisLHS,NSGAIII,IDTLZ2,3,438.9354,0.2629162,193.4685,0.9198794,16.21777,3.73154,0.017726372,0.006849032,0.010296783
MorrisLHS,NSGAIII,IDTLZ2,3,438.9354,0.2629162,33.25825,0.7237032,16.21777,3.73154,0.017589465,0.009539836,0.013948716
MorrisLHS,NSGAIII,IDTLZ2,3,438.9354,0.2629162,33.25825,0.9198794,16.21777,3.73154,0.017241187,0.010076787,0.014323863
MorrisLHS,NSGAIII,IDTLZ2,3,438.9354,0.2629162,33.25825,0.9198794,16.21777,7.122593,0.01855599,0.008334805,0.012408129
MorrisLHS,NSGAIII,IDTLZ2,3,438.9354,0.2629162,33.25825,0.9198794,182.5061,3.73154,0.019009608,0.008053954,0.012058391
MorrisLHS,NSGAIII,IDTLZ2,3,438.9354,0.5876903,33.25825,0.9198794,16.21777,3.73154,0.014199813,0.00546284,0.008315135
MorrisLHS,NSGAIII,IDTLZ2,3,474.7304,0.6348217,166.1399,0.6856517,99.57607,5.337112,0.015367476,0.004819327,0.006694672
MorrisLHS,NSGAIII,IDTLZ2,3,509.4148,0.1025088,156.4793,0.2793041,79.56391,6.262532,0.024011657,0.012818599,0.016687573
MorrisLHS,NSGAIII,IDTLZ2,3,509.4148,0.3521266,149.8337,0.2793041,79.56391,6.262532,0.017925259,0.008785784,0.012278104
MorrisLHS,NSGAIII,IDTLZ2,3,509.4148,0.3521266,156.4793,0.2793041,63.19996,6.262532,0.017942682,0.009025659,0.013067961
MorrisLHS,NSGAIII,IDTLZ2,3,509.4148,0.3521266,156.4793,0.2793041,79.56391,3.263384,0.01696124,0.007128875,0.009894827
MorrisLHS,NSGAIII,IDTLZ2,3,509.4148,0.3521266,156.4793,0.2793041,79.56391,6.262532,0.01786792,0.008856777,0.012953675
MorrisLHS,NSGAIII,IDTLZ2,3,509.4148,0.3521266,156.4793,0.5133947,79.56391,6.262532,0.018122247,0.006740956,0.010226174
MorrisLHS,NSGAIII,IDTLZ2,3,525.0021,0.3521266,156.4793,0.2793041,79.56391,6.262532,0.017773113,0.007485791,0.0110969
MorrisLHS,NSGAIII,IDTLZ2,3,545.8993,0.4700243,13.5125,0.9539252,52.75168,7.988358,0.018393193,0.007094918,0.010918151
MorrisLHS,NSGAIII,IDTLZ2,3,545.8993,0.4700243,48.58394,0.7367872,52.75168,7.988358,0.019048973,0.00730482,0.011139285
MorrisLHS,NSGAIII,IDTLZ2,3,545.8993,0.4700243,48.58394,0.9539252,124.0835,7.988358,0.019199329,0.007704558,0.010882573
MorrisLHS,NSGAIII,IDTLZ2,3,545.8993,0.4700243,48.58394,0.9539252,52.75168,7.391187,0.01856214,0.006113519,0.009228381
MorrisLHS,NSGAIII,IDTLZ2,3,545.8993,0.4700243,48.58394,0.9539252,52.75168,7.988358,0.019087985,0.007582684,0.01071764
MorrisLHS,NSGAIII,IDTLZ2,3,545.8993,0.6843306,48.58394,0.9539252,52.75168,7.988358,0.017034753,0.006668564,0.009737384
MorrisLHS,NSGAIII,IDTLZ2,3,572.9598,0.2572487,21.08343,0.659702,127.0384,2.961744,0.020752209,0.009011094,0.013461212
MorrisLHS,NSGAIII,IDTLZ2,3,583.7374,0.3811873,108.7743,0.1212871,116.042,5.176813,0.019239154,0.006857841,0.010857086
MorrisLHS,NSGAIII,IDTLZ2,3,59.42,0.8037641,187.9666,0.5000018,140.3513,3.929603,0.002961223,0.005427102,0.008542183
MorrisLHS,NSGAIII,IDTLZ2,3,614.3543,0.8037641,187.9666,0.2371265,140.3513,3.929603,0.016261147,0.005794853,0.0082346
MorrisLHS,NSGAIII,IDTLZ2,3,614.3543,0.8037641,187.9666,0.5000018,140.3513,2.779968,0.015860799,0.005899683,0.008186133
MorrisLHS,NSGAIII,IDTLZ2,3,614.3543,0.8037641,187.9666,0.5000018,140.3513,3.929603,0.016624011,0.005765631,0.008261741
MorrisLHS,NSGAIII,IDTLZ2,3,614.3543,0.8037641,187.9666,0.5000018,24.7576,3.929603,0.016149235,0.006263679,0.008823536
MorrisLHS,NSGAIII,IDTLZ2,3,614.3543,0.8037641,82.36376,0.5000018,140.3513,3.929603,0.0161435,0.006088678,0.00907609
MorrisLHS,NSGAIII,IDTLZ2,3,614.3543,0.9617564,187.9666,0.5000018,140.3513,3.929603,0.015730845,0.005341103,0.007794914
MorrisLHS,NSGAIII,IDTLZ2,3,634.8035,0.4700243,48.58394,0.9539252,52.75168,7.988358,0.019858515,0.008499072,0.012119907
MorrisLHS,NSGAIII,IDTLZ2,3,678.3462,0.5613132,9.560549,0.3618285,161.4097,6.06458,0.018105839,0.006729259,0.009326875
MorrisLHS,NSGAIII,IDTLZ2,3,70.02629,0.2090022,119.5377,0.67068,108.09,4.362789,0.010325847,0.005630854,0.0099381
MorrisLHS,NSGAIII,IDTLZ2,3,70.02629,0.2090022,119.5377,0.7540609,108.09,4.362789,0.01019826,0.008807123,0.014997288
MorrisLHS,NSGAIII,IDTLZ2,3,70.02629,0.2090022,119.5377,0.7540609,108.09,4.942032,0.010401597,0.006691528,0.01143946
MorrisLHS,NSGAIII,IDTLZ2,3,70.02629,0.2090022,119.5377,0.7540609,20.26951,4.362789,0.009430194,0.006471571,0.010398698
MorrisLHS,NSGAIII,IDTLZ2,3,70.02629,0.2090022,130.3278,0.7540609,108.09,4.362789,0.010190293,0.006875607,0.01200084
MorrisLHS,NSGAIII,IDTLZ2,3,70.02629,0.8781157,119.5377,0.7540609,108.09,4.362789,0.003164262,0.003826387,0.00641637
MorrisLHS,NSGAIII,IDTLZ2,3,700.2228,0.898259,91.93089,0.3890834,189.8194,7.594765,0.016947445,0.006037386,0.009165438
MorrisLHS,NSGAIII,IDTLZ2,3,708.9766,0.4450232,101.8071,0.7883556,151.139,3.115708,0.020761495,0.006971091,0.009711101
MorrisLHS,NSGAIII,IDTLZ2,3,708.9766,0.7828891,101.8071,0.1713247,151.139,3.115708,0.017572482,0.005891374,0.008339201
MorrisLHS,NSGAIII,IDTLZ2,3,708.9766,0.7828891,101.8071,0.7883556,151.139,2.50756,0.017992457,0.006632578,0.009578754
MorrisLHS,NSGAIII,IDTLZ2,3,708.9766,0.7828891,101.8071,0.7883556,151.139,3.115708,0.018413667,0.005711681,0.008419802
MorrisLHS,NSGAIII,IDTLZ2,3,708.9766,0.7828891,101.8071,0.7883556,177.7438,3.115708,0.018189493,0.004720912,0.006828704
MorrisLHS,NSGAIII,IDTLZ2,3,708.9766,0.7828891,70.73571,0.7883556,151.139,3.115708,0.01809756,0.007028359,0.009677619
MorrisLHS,NSGAIII,IDTLZ2,3,737.1475,0.751564,53.94475,0.6046445,45.89143,6.408855,0.018669612,0.00609655,0.009187532
MorrisLHS,NSGAIII,IDTLZ2,3,737.1475,0.9304022,53.94475,0.6046445,45.89143,6.408855,0.017487451,0.006384433,0.008746597
MorrisLHS,NSGAIII,IDTLZ2,3,737.1475,0.9304022,53.94475,0.6046445,45.89143,9.338419,0.018295554,0.006968239,0.010667112
MorrisLHS,NSGAIII,IDTLZ2,3,737.1475,0.9304022,53.94475,0.6046445,84.97304,6.408855,0.017606593,0.006559537,0.009379324
MorrisLHS,NSGAIII,IDTLZ2,3,737.1475,0.9304022,53.94475,0.8286432,45.89143,6.408855,0.017463734,0.006053714,0.008488553
MorrisLHS,NSGAIII,IDTLZ2,3,737.1475,0.9304022,87.25682,0.6046445,45.89143,6.408855,0.017803409,0.004887782,0.007477745
MorrisLHS,NSGAIII,IDTLZ2,3,762.6055,0.3217934,140.4241,0.6189176,156.1528,5.915713,0.023201375,0.007872846,0.011730762
MorrisLHS,NSGAIII,IDTLZ2,3,794.3561,0.4111617,180.2175,0.9915953,56.6223,8.6414,0.023152138,0.008947099,0.013409345
MorrisLHS,NSGAIII,IDTLZ2,3,794.3561,0.4946332,178.8882,0.9915953,56.6223,8.6414,0.021717716,0.010324706,0.014645126
MorrisLHS,NSGAIII,IDTLZ2,3,794.3561,0.4946332,180.2175,0.5932266,56.6223,8.6414,0.02243668,0.010629942,0.014472391
MorrisLHS,NSGAIII,IDTLZ2,3,794.3561,0.4946332,180.2175,0.9915953,56.6223,8.6414,0.022048212,0.007855385,0.012233237
MorrisLHS,NSGAIII,IDTLZ2,3,794.3561,0.4946332,180.2175,0.9915953,56.6223,8.906314,0.022294358,0.009777884,0.012687679
MorrisLHS,NSGAIII,IDTLZ2,3,794.3561,0.4946332,180.2175,0.9915953,74.19884,8.6414,0.022715425,0.009150801,0.012532099
MorrisLHS,NSGAIII,IDTLZ2,3,813.4574,0.9304022,53.94475,0.6046445,45.89143,6.408855,0.018813901,0.006048408,0.007815511
MorrisLHS,NSGAIII,IDTLZ2,3,843.0466,0.2297234,21.08343,0.659702,127.0384,2.961744,0.024200483,0.007325898,0.009033516
MorrisLHS,NSGAIII,IDTLZ2,3,843.0466,0.2572487,21.08343,0.659702,113.6483,2.961744,0.023568944,0.011156816,0.014227582
MorrisLHS,NSGAIII,IDTLZ2,3,843.0466,0.2572487,21.08343,0.659702,127.0384,2.961744,0.023365317,0.00768618,0.010542009
MorrisLHS,NSGAIII,IDTLZ2,3,843.0466,0.2572487,21.08343,0.659702,127.0384,3.497619,0.023309105,0.008918981,0.012137914
MorrisLHS,NSGAIII,IDTLZ2,3,843.0466,0.2572487,21.08343,0.8084332,127.0384,2.961744,0.023152016,0.008513934,0.011027352
MorrisLHS,NSGAIII,IDTLZ2,3,843.0466,0.2572487,97.64838,0.659702,127.0384,2.961744,0.02438214,0.007845555,0.00994525
MorrisLHS,NSGAIII,IDTLZ2,3,872.1077,0.4160825,91.93089,0.3890834,189.8194,7.594765,0.023395351,0.00815901,0.01059888
MorrisLHS,NSGAIII,IDTLZ2,3,872.1077,0.898259,77.92893,0.3890834,189.8194,7.594765,0.019964554,0.007430229,0.010548494
MorrisLHS,NSGAIII,IDTLZ2,3,872.1077,0.898259,91.93089,0.3890834,189.8194,7.594765,0.019713617,0.006923909,0.00986362
MorrisLHS,NSGAIII,IDTLZ2,3,872.1077,0.898259,91.93089,0.3890834,189.8194,9.873291,0.0202374,0.006551658,0.009077639
MorrisLHS,NSGAIII,IDTLZ2,3,872.1077,0.898259,91.93089,0.3890834,93.73055,7.594765,0.02042315,0.005426338,0.007780186
MorrisLHS,NSGAIII,IDTLZ2,3,872.1077,0.898259,91.93089,0.9610072,189.8194,7.594765,0.020198917,0.006979378,0.010609351
MorrisLHS,NSGAIII,IDTLZ2,3,880.2031,0.5079991,122.8393,0.229215,146.1274,6.944088,0.022368404,0.007058988,0.010460749
MorrisLHS,NSGAIII,IDTLZ2,3,906.6518,0.714948,145.4556,0.8866068,170.3857,5.48695,0.021709484,0.007755915,0.010731617
MorrisLHS,NSGAIII,IDTLZ2,3,906.6518,0.714948,197.094,0.4644635,170.3857,5.48695,0.020922937,0.007238938,0.009553856
MorrisLHS,NSGAIII,IDTLZ2,3,906.6518,0.714948,197.094,0.8866068,102.573,5.48695,0.0213374,0.005890846,0.008865819
MorrisLHS,NSGAIII,IDTLZ2,3,906.6518,0.714948,197.094,0.8866068,170.3857,5.48695,0.020863976,0.006289785,0.009640643
MorrisLHS,NSGAIII,IDTLZ2,3,906.6518,0.714948,197.094,0.8866068,170.3857,5.726898,0.021244209,0.007613842,0.011631353
MorrisLHS,NSGAIII,IDTLZ2,3,906.6518,0.8543548,197.094,0.8866068,170.3857,5.48695,0.020525705,0.006741457,0.008969864
MorrisLHS,NSGAIII,IDTLZ2,3,933.791,0.714948,197.094,0.8866068,170.3857,5.48695,0.020860568,0.005189804,0.008625861
MorrisLHS,NSGAIII,IDTLZ2,3,952.0458,0.1290467,134.9492,0.4035516,130.9458,9.410695,0.027564018,0.009337651,0.013109187
MorrisLHS,NSGAIII,IDTLZ2,3,952.0458,0.1290467,134.9492,0.5583233,130.9458,9.410695,0.027607931,0.00925557,0.013471003
MorrisLHS,NSGAIII,IDTLZ2,3,952.0458,0.1290467,134.9492,0.5583233,130.9458,9.701513,0.027107308,0.010885994,0.013843166
MorrisLHS,NSGAIII,IDTLZ2,3,952.0458,0.1290467,134.9492,0.5583233,166.9772,9.410695,0.027566299,0.010623349,0.013431801
MorrisLHS,NSGAIII,IDTLZ2,3,952.0458,0.1290467,73.2399,0.5583233,130.9458,9.410695,0.027609275,0.008890985,0.01133106
MorrisLHS,NSGAIII,IDTLZ2,3,952.0458,0.8300066,134.9492,0.5583233,130.9458,9.410695,0.021111033,0.007487104,0.009314108
MorrisLHS,NSGAIII,IDTLZ2,3,983.8035,0.53189,166.1399,0.6856517,99.57607,5.337112,0.022361875,0.008455761,0.012063395
MorrisLHS,NSGAIII,IDTLZ2,3,983.8035,0.6348217,163.6794,0.6856517,99.57607,5.337112,0.021681927,0.007458713,0.010716213
MorrisLHS,NSGAIII,IDTLZ2,3,983.8035,0.6348217,166.1399,0.1354941,99.57607,5.337112,0.02128292,0.006441049,0.008133269
MorrisLHS,NSGAIII,IDTLZ2,3,983.8035,0.6348217,166.1399,0.6856517,70.39405,5.337112,0.021140043,0.006387706,0.010161931
MorrisLHS,NSGAIII,IDTLZ2,3,983.8035,0.6348217,166.1399,0.6856517,99.57607,5.337112,0.020938676,0.006535131,0.009477807
MorrisLHS,NSGAIII,IDTLZ2,3,983.8035,0.6348217,166.1399,0.6856517,99.57607,8.154868,0.022154519,0.006241442,0.00940659
MorrisLHS,NSGAIII,WFG3,3,116.0133,0.2965348,112.9033,0.2059341,7.20662,9.052504,0.074474145,0.028175612,0.012227226
MorrisLHS,NSGAIII,WFG3,3,116.0133,0.2965348,171.8112,0.2059341,47.55095,9.052504,0.074471241,0.02853623,0.011772472
MorrisLHS,NSGAIII,WFG3,3,116.0133,0.2965348,171.8112,0.2059341,7.20662,4.062706,0.073673469,0.031198529,0.015546707
MorrisLHS,NSGAIII,WFG3,3,116.0133,0.2965348,171.8112,0.2059341,7.20662,9.052504,0.075388947,0.026538865,0.012845537
MorrisLHS,NSGAIII,WFG3,3,116.0133,0.2965348,171.8112,0.8516723,7.20662,9.052504,0.077319683,0.029078418,0.01381528
MorrisLHS,NSGAIII,WFG3,3,116.0133,0.6101521,171.8112,0.2059341,7.20662,9.052504,0.074732861,0.022742232,0.010776178
MorrisLHS,NSGAIII,WFG3,3,127.7547,0.4946332,180.2175,0.9915953,56.6223,8.6414,0.069612383,0.026295703,0.012980986
MorrisLHS,NSGAIII,WFG3,3,160.8069,0.2629162,33.25825,0.9198794,16.21777,3.73154,0.063597289,0.026252183,0.011544471
MorrisLHS,NSGAIII,WFG3,3,177.7116,0.3811873,108.7743,0.1212871,116.042,5.176813,0.060834033,0.02330174,0.011298835
MorrisLHS,NSGAIII,WFG3,3,177.7116,0.3811873,108.7743,0.1212871,116.042,6.773207,0.061947953,0.020796796,0.009748402
MorrisLHS,NSGAIII,WFG3,3,177.7116,0.3811873,108.7743,0.1212871,32.90651,5.176813,0.060541713,0.023226414,0.011402254
MorrisLHS,NSGAIII,WFG3,3,177.7116,0.3811873,108.7743,0.8922917,116.042,5.176813,0.061078432,0.025672006,0.011411491
MorrisLHS,NSGAIII,WFG3,3,177.7116,0.3811873,22.8208,0.1212871,116.042,5.176813,0.05957868,0.025333024,0.01116238
MorrisLHS,NSGAIII,WFG3,3,177.7116,0.7652343,108.7743,0.1212871,116.042,5.176813,0.060674401,0.021930809,0.010662734
MorrisLHS,NSGAIII,WFG3,3,204.3221,0.5079991,122.8393,0.1519547,146.1274,6.944088,0.059353399,0.020428433,0.009760717
MorrisLHS,NSGAIII,WFG3,3,204.3221,0.5079991,122.8393,0.229215,146.1274,6.944088,0.059011166,0.021487957,0.009003214
MorrisLHS,NSGAIII,WFG3,3,204.3221,0.5079991,122.8393,0.229215,146.1274,8.565906,0.058120105,0.024771,0.009801974
MorrisLHS,NSGAIII,WFG3,3,204.3221,0.5079991,122.8393,0.229215,30.0484,6.944088,0.05853279,0.021585955,0.010038382
MorrisLHS,NSGAIII,WFG3,3,204.3221,0.5079991,43.90817,0.229215,146.1274,6.944088,0.057910353,0.015513513,0.007824601
MorrisLHS,NSGAIII,WFG3,3,204.3221,0.9348757,122.8393,0.229215,146.1274,6.944088,0.058917086,0.019027777,0.009553856
MorrisLHS,NSGAIII,WFG3,3,235.1494,0.6465929,5.197351,0.451281,2.740471,2.250334,0.055033529,0.019647139,0.009036083
MorrisLHS,NSGAIII,WFG3,3,248.8468,0.3318813,5.197351,0.451281,2.740471,2.250334,0.055410552,0.019829134,0.009920674
MorrisLHS,NSGAIII,WFG3,3,248.8468,0.6465929,29.17316,0.451281,2.740471,2.250334,0.05469448,0.017652944,0.008330589
MorrisLHS,NSGAIII,WFG3,3,248.8468,0.6465929,5.197351,0.4154813,2.740471,2.250334,0.055139509,0.018407528,0.00859638
MorrisLHS,NSGAIII,WFG3,3,248.8468,0.6465929,5.197351,0.451281,2.740471,2.250334,0.055547017,0.021113809,0.008947652
MorrisLHS,NSGAIII,WFG3,3,248.8468,0.6465929,5.197351,0.451281,2.740471,4.716035,0.054969277,0.018413927,0.009897545
MorrisLHS,NSGAIII,WFG3,3,248.8468,0.6465929,5.197351,0.451281,88.65205,2.250334,0.054034641,0.019974708,0.00999115
MorrisLHS,NSGAIII,WFG3,3,27.08022,0.7828891,101.8071,0.7883556,151.139,3.115708,0.077552885,0.058939181,0.027382927
MorrisLHS,NSGAIII,WFG3,3,276.7504,0.1899941,152.6633,0.3184991,142.8849,2.073315,0.051819409,0.023398346,0.009260971
MorrisLHS,NSGAIII,WFG3,3,276.7504,0.1899941,152.6633,0.5332336,142.8849,2.073315,0.052015779,0.026869582,0.009268453
MorrisLHS,NSGAIII,WFG3,3,276.7504,0.1899941,152.6633,0.5332336,142.8849,4.494971,0.053401752,0.025374286,0.009791603
MorrisLHS,NSGAIII,WFG3,3,276.7504,0.1899941,152.6633,0.5332336,191.3787,2.073315,0.052531998,0.019929495,0.009434376
MorrisLHS,NSGAIII,WFG3,3,276.7504,0.1899941,60.25713,0.5332336,142.8849,2.073315,0.052831721,0.023874303,0.007985059
MorrisLHS,NSGAIII,WFG3,3,276.7504,0.6976269,152.6633,0.5332336,142.8849,2.073315,0.051847547,0.018425324,0.008586324
MorrisLHS,NSGAIII,WFG3,3,312.6097,0.1463574,140.4241,0.6189176,156.1528,5.915713,0.052310693,0.021080223,0.009351225
MorrisLHS,NSGAIII,WFG3,3,312.6097,0.3217934,140.4241,0.2953015,156.1528,5.915713,0.051304039,0.02652575,0.01046181
MorrisLHS,NSGAIII,WFG3,3,312.6097,0.3217934,140.4241,0.6189176,156.1528,5.915713,0.051528497,0.022938279,0.009912887
MorrisLHS,NSGAIII,WFG3,3,312.6097,0.3217934,140.4241,0.6189176,156.1528,7.668131,0.051671541,0.022243615,0.009414846
MorrisLHS,NSGAIII,WFG3,3,312.6097,0.3217934,140.4241,0.6189176,37.69799,5.915713,0.051521909,0.020529566,0.01018065
MorrisLHS,NSGAIII,WFG3,3,312.6097,0.3217934,64.10296,0.6189176,156.1528,5.915713,0.051646364,0.022446308,0.008738937
MorrisLHS,NSGAIII,WFG3,3,330.248,0.1290467,134.9492,0.5583233,130.9458,9.410695,0.051774504,0.027678432,0.009183155
MorrisLHS,NSGAIII,WFG3,3,362.4157,0.5613132,39.99713,0.3618285,161.4097,6.06458,0.050021085,0.016874461,0.006938694
MorrisLHS,NSGAIII,WFG3,3,362.4157,0.5613132,9.560549,0.3353076,161.4097,6.06458,0.049374838,0.015935592,0.007635983
MorrisLHS,NSGAIII,WFG3,3,362.4157,0.5613132,9.560549,0.3618285,161.4097,6.06458,0.049725115,0.017422058,0.009556545
MorrisLHS,NSGAIII,WFG3,3,362.4157,0.5613132,9.560549,0.3618285,161.4097,8.219516,0.049739062,0.019322105,0.008345502
MorrisLHS,NSGAIII,WFG3,3,362.4157,0.5613132,9.560549,0.3618285,196.0163,6.06458,0.049515599,0.020315757,0.0087843
MorrisLHS,NSGAIII,WFG3,3,362.4157,0.995291,9.560549,0.3618285,161.4097,6.06458,0.048892779,0.015566681,0.006678104
MorrisLHS,NSGAIII,WFG3,3,385.6359,0.1899941,152.6633,0.5332336,142.8849,2.073315,0.048524857,0.021641475,0.007678478
MorrisLHS,NSGAIII,WFG3,3,400.542,0.2965348,171.8112,0.2059341,7.20662,9.052504,0.049272724,0.01899381,0.010694309
MorrisLHS,NSGAIII,WFG3,3,412.3661,0.2090022,119.5377,0.7540609,108.09,4.362789,0.048148288,0.021273513,0.008145752
MorrisLHS,NSGAIII,WFG3,3,438.9354,0.2629162,193.4685,0.9198794,16.21777,3.73154,0.047578073,0.023906261,0.00849759
MorrisLHS,NSGAIII,WFG3,3,438.9354,0.2629162,33.25825,0.7237032,16.21777,3.73154,0.047351451,0.014689664,0.008598763
MorrisLHS,NSGAIII,WFG3,3,438.9354,0.2629162,33.25825,0.9198794,16.21777,3.73154,0.047844741,0.022408526,0.009984671
MorrisLHS,NSGAIII,WFG3,3,438.9354,0.2629162,33.25825,0.9198794,16.21777,7.122593,0.04800983,0.023018504,0.007362385
MorrisLHS,NSGAIII,WFG3,3,438.9354,0.2629162,33.25825,0.9198794,182.5061,3.73154,0.047846851,0.020415515,0.007655384
MorrisLHS,NSGAIII,WFG3,3,438.9354,0.5876903,33.25825,0.9198794,16.21777,3.73154,0.047031846,0.01643249,0.007598779
MorrisLHS,NSGAIII,WFG3,3,474.7304,0.6348217,166.1399,0.6856517,99.57607,5.337112,0.047010373,0.023011557,0.008298053
MorrisLHS,NSGAIII,WFG3,3,509.4148,0.1025088,156.4793,0.2793041,79.56391,6.262532,0.045385,0.022325393,0.007966472
MorrisLHS,NSGAIII,WFG3,3,509.4148,0.3521266,149.8337,0.2793041,79.56391,6.262532,0.045848873,0.015216527,0.007213
MorrisLHS,NSGAIII,WFG3,3,509.4148,0.3521266,156.4793,0.2793041,63.19996,6.262532,0.046061203,0.019730438,0.006456192
MorrisLHS,NSGAIII,WFG3,3,509.4148,0.3521266,156.4793,0.2793041,79.56391,3.263384,0.045300433,0.017351039,0.007735551
MorrisLHS,NSGAIII,WFG3,3,509.4148,0.3521266,156.4793,0.2793041,79.56391,6.262532,0.045730161,0.01760223,0.007548031
MorrisLHS,NSGAIII,WFG3,3,509.4148,0.3521266,156.4793,0.5133947,79.56391,6.262532,0.045849888,0.01861067,0.008215547
MorrisLHS,NSGAIII,WFG3,3,525.0021,0.3521266,156.4793,0.2793041,79.56391,6.262532,0.045720385,0.01816041,0.007930728
MorrisLHS,NSGAIII,WFG3,3,545.8993,0.4700243,13.5125,0.9539252,52.75168,7.988358,0.047672212,0.01765022,0.007681901
MorrisLHS,NSGAIII,WFG3,3,545.8993,0.4700243,48.58394,0.7367872,52.75168,7.988358,0.04728234,0.017810187,0.007812268
MorrisLHS,NSGAIII,WFG3,3,545.8993,0.4700243,48.58394,0.9539252,124.0835,7.988358,0.047099638,0.01471898,0.005605238
MorrisLHS,NSGAIII,WFG3,3,545.8993,0.4700243,48.58394,0.9539252,52.75168,7.391187,0.047518273,0.015958214,0.007470795
MorrisLHS,NSGAIII,WFG3,3,545.8993,0.4700243,48.58394,0.9539252,52.75168,7.988358,0.047551861,0.017514607,0.006049414
MorrisLHS,NSGAIII,WFG3,3,545.8993,0.6843306,48.58394,0.9539252,52.75168,7.988358,0.04701213,0.019334135,0.008191096
MorrisLHS,NSGAIII,WFG3,3,572.9598,0.2572487,21.08343,0.659702,127.0384,2.961744,0.045955579,0.017445731,0.006654215
MorrisLHS,NSGAIII,WFG3,3,583.7374,0.3811873,108.7743,0.1212871,116.042,5.176813,0.045926721,0.016012013,0.006986196
